time,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
1607124622.0615969,-0.42229330852333313,0.16594224730999999,9.404291322708334,-6.4149166666666675,-6.594291666666667,0.6507083333333339,0.0011760000000000002,-0.15777066666666667,-0.113484,17.5,False
1607124622.069754,-0.48640101401499986,0.12480563877833332,9.908299523021666,-0.39199999999999996,0.776708333333333,8.801625000000001,0.000802666666666667,-0.15801333333333337,-0.113484,17.5,False
1607124622.0781038,-0.530189667595,0.10634102438166666,9.904989451758333,-0.3645833333333332,-0.14583333333333337,8.980125000000003,0.00042933333333333343,-0.15825600000000004,-0.113484,17.5,False
1607124622.0864387,-0.55956156501,0.08943174467499997,9.9038927414,-0.07379166666666631,-0.12133333333333331,9.03116666666667,6.533333333333335e-05,-0.15818133333333337,-0.11326,17.5,False
1607124622.0947716,-0.556630357325,0.09569296381166664,9.904132023659997,-0.306833333333333,-0.2307083333333333,8.970791666666669,-0.00010266666666666658,-0.15810666666666673,-0.11326,17.5,False
1607124622.1029947,-0.5555137067783334,0.0944766123233333,9.905826939668332,-0.8694583333333331,-0.38558333333333333,8.880083333333335,-0.0002706666666666665,-0.15803200000000006,-0.11326,17.5,False
1607124622.1141155,-0.5556532880966667,0.09322038045833332,9.906365324753331,-1.4997500000000001,-0.5521250000000001,8.773041666666668,-0.00042933333333333343,-0.15802266666666673,-0.11302666666666668,17.5,False
1607124622.1223774,-0.5558726301683333,0.09210372991166664,9.904351365731666,-1.9034166666666663,-0.6451666666666664,8.714125000000001,-0.0005880000000000001,-0.15801333333333337,-0.11302666666666668,17.5,False
1607124622.1304975,-0.5552146039533334,0.09226325141833332,9.90473022931,-2.121,-0.7017499999999999,8.682041666666668,-0.001036,-0.15780800000000003,-0.11321333333333335,17.5,False
1607124622.1387274,-0.5515456093000001,0.09674979379333332,9.903254655373333,-2.191,-0.7367499999999997,8.666583333333335,-0.001484,-0.1576026666666667,-0.11321333333333335,17.5,False
1607124622.1469655,-0.5515057289233333,0.09569296381166667,9.902895731983334,-2.2099583333333332,-0.760083333333333,8.646458333333333,-0.0019320000000000001,-0.1573973333333334,-0.11321333333333335,17.5,False
1607124622.1551414,-0.5519045326900002,0.09399804780333335,9.904331425543335,-2.1816666666666666,-0.7804999999999997,8.648500000000004,-0.00238,-0.15719200000000008,-0.11321333333333335,17.5,False
1607124622.1632552,-0.5527619607883333,0.09264211499666669,9.901838902001666,-2.1484166666666664,-0.7880833333333331,8.638000000000002,-0.0026880000000000007,-0.15699600000000005,-0.11312000000000001,17.5,False
1607124622.1714544,-0.5526822000349999,0.09056833541,9.905148973265002,-2.1011666666666664,-0.8347499999999999,8.642375,-0.0029960000000000004,-0.15680000000000005,-0.11312000000000001,17.5,False
1607124622.1795611,-0.5729813117583333,0.08139584877666665,9.88343410817,-1.8955416666666665,-0.6431249999999997,8.615250000000001,-0.0033040000000000005,-0.15660400000000002,-0.11312000000000001,17.5,False
1607124622.1876872,-0.5677569824149999,0.089671026935,9.887103102823334,-1.2410416666666666,-0.3074166666666666,8.582291666666668,-0.003761333333333334,-0.15658533333333333,-0.11333,17.5,False
1607124622.1957364,-0.5679763244866666,0.07756733261666665,9.882576680071667,-1.2664166666666667,-0.28204166666666647,8.62166666666667,-0.004097333333333334,-0.15672533333333333,-0.11333,17.5,False
1607124622.2038121,-0.5631707390983333,0.07124629291499998,9.873204791554997,-1.2521250000000002,-0.2732916666666665,8.628083333333338,-0.004433333333333334,-0.15686533333333333,-0.11333,17.5,False
1607124622.2119122,-0.56279187552,0.06614160470166666,9.886584657926665,-1.3384583333333337,-0.35466666666666663,8.699833333333336,-0.004601333333333334,-0.15677200000000002,-0.11330666666666668,17.5,False
1607124622.2199662,-0.5685745301366667,0.05607180959333333,9.883593629676664,-1.3795833333333338,-0.38004166666666683,8.710333333333335,-0.004769333333333334,-0.1566786666666667,-0.11330666666666668,17.5,False
1607124622.228141,-0.5633701409816666,0.04000001779666668,9.895577682865001,-1.3655833333333336,-0.3290000000000001,8.583166666666669,-0.004937333333333334,-0.15658533333333338,-0.11330666666666668,17.5,False
1607124622.236313,-0.5918646701099999,0.011006983959999998,9.916634521745001,-1.4040833333333336,-0.3091666666666669,8.108625000000004,-0.005142666666666668,-0.15652000000000002,-0.11322266666666668,17.5,False
1607124622.2444339,-0.6294319849299999,-0.009152546445,9.926205812145001,-1.5580833333333335,-0.5617500000000001,6.755291666666669,-0.005348000000000001,-0.15645466666666674,-0.11322266666666668,17.5,False
1607124622.252695,-0.6483751638466667,-0.03495515014833335,9.930752175085,-1.8313750000000004,-0.854875,4.7209166666666675,-0.005553333333333335,-0.15638933333333338,-0.11322266666666668,17.5,False
1607124622.260755,-0.6447659897583333,-0.05800600786166667,9.934700332375003,-1.8162083333333336,-1.0161666666666667,2.566958333333334,-0.005161333333333334,-0.15633333333333335,-0.11303600000000001,17.5,False
1607124622.268981,-0.6618746713483332,-0.06847460673666667,9.937272616670004,-1.7710000000000004,-1.0896666666666668,0.49991666666666673,-0.004834666666666667,-0.15618400000000002,-0.11303600000000001,17.5,False
1607124622.2771099,-0.6931807670316666,-0.07453642398999999,9.937352377423336,-1.6983750000000006,-1.1564583333333334,-1.784125,-0.004508,-0.15603466666666663,-0.11303600000000001,17.5,False
1607124622.2851849,-0.7276374124716666,-0.06416752605666667,9.917232727395003,-1.6995416666666672,-1.1710416666666668,-4.109291666666667,-0.004321333333333334,-0.15609066666666663,-0.11312466666666668,17.5,False
1607124622.2933059,-0.7449056155683332,-0.01593221047833333,9.90640520513,-1.6193333333333333,-1.133125,-6.342291666666667,-0.0041346666666666676,-0.15614666666666663,-0.11312466666666668,17.5,False
