window size: 20,acc threshold: 14
time,aX,aY,aZ,gX,gY,gZ,faX,faY,faZ,fgX,fgY,fgZ,temp,punchReg,punchCount
0.08789658546447754,6.179464364499999,-6.173482308,3.9948173306999997,-48.4575,37.126250000000006,-7.945000000000001,6.691438670052499,-6.1882878978375,4.157349805805,-59.18631250000001,8.816937500000003,-21.609875000000002,16.5,False,0
0.09809255599975586,6.426523297949999,-5.977270854799999,3.9092739227499997,-48.5275,35.49,-5.0575,6.663352914784999,-6.183262970377501,4.056522243497499,-53.33825,22.41925,-11.336937500000001,16.5,False,0
0.10855340957641602,6.33679245045,-6.03051115765,3.6867414209499993,-47.626250000000006,37.31,-4.313750000000001,6.5202322130225,-6.138726559735001,3.4921750332875,-42.132999999999996,36.713687500000006,-8.3383125,16.5,False,0
0.1188344955444336,5.266004336949999,-5.7858450468,3.6185459768499992,-49.4025,38.815000000000005,-3.8850000000000002,6.521578175735,-6.153083495335,3.5009985666250003,-40.200125,38.45012500000001,-7.612937500000001,16.5,False,0
0.1290743350982666,6.1040904525999995,-5.660820065949999,3.6664024288499992,-54.88875,36.120000000000005,-5.425000000000001,6.451468473555001,-6.16438958212,3.4957941774699988,-39.82125,38.794000000000004,-6.882312500000002,16.5,False,0
0.13925933837890625,6.2644095667999995,-5.934200047999999,3.8775690232999995,-64.7325,35.026250000000005,-7.9887500000000005,6.54425016987,-6.0889857599375,3.5031820172475,-40.786375,38.273812500000005,-6.7086250000000005,16.5,False,0
0.14936232566833496,5.17507707815,-6.427719709249999,4.1401813036499995,-76.8075,41.04625,-7.140000000000001,6.5534924471625,-6.056592923989999,3.5193634800800004,-42.834312499999996,37.6420625,-6.8766250000000015,16.5,False,0
0.15958213806152344,6.3505511804,-5.633302606049999,4.2759739861999995,-84.4025,39.15625000000001,-7.402500000000001,6.548377788855002,-6.050909970314999,3.5666516367125007,-45.78306250000001,37.2045625,-6.981624999999999,16.5,False,0
0.16969037055969238,6.317051663999999,-5.645864924699999,4.6480579005,-86.9925,35.533750000000005,-6.20375,6.553552267727501,-6.0412489490675,3.6268909456675,-49.119875,36.690062499999996,-7.1080625,16.5,False,0
0.17980313301086426,6.1088760978,-5.46580502405,5.140979356100001,-85.53125000000001,34.063750000000006,-9.87875,6.523911177770001,-6.0075101504075,3.6959238776775,-52.25675,36.1169375,-7.308000000000002,17.5,False,0
0.18985629081726074,5.81754994625,-5.639882868199999,5.3347979867,-81.13875,30.178750000000004,-13.50125,6.547719762640002,-5.961119302249999,3.7898122544449997,-54.95,35.455,-7.678562500000001,17.5,False,0
0.19989490509033203,5.751149119099999,-5.630909783449999,5.22293353015,-73.22000000000001,22.785000000000004,-14.735000000000001,6.4910397773024995,-5.932405431049999,3.891686676639999,-57.179937500000015,34.7108125,-8.108187500000001,16.5,False,0
0.21014118194580078,5.87138845475,-5.725426276149999,5.0440700407999985,-63.35000000000001,22.715000000000003,-14.420000000000002,6.4367825248475,-5.9097334369149985,4.0056149426825,-58.70987500000001,33.7955625,-8.4678125,16.5,False,0
0.22032618522644043,5.718247808349999,-5.808576861499999,4.9328037898999995,-54.89750000000001,21.848750000000003,-14.778750000000002,6.3848582744275,-5.915057467199999,4.092623954475,-59.70737499999999,32.973062500000005,-8.8195625,16.5,False,0
0.2305619716644287,5.633302606049999,-6.0550375893,4.7012982033499995,-49.72625000000001,22.653750000000002,-14.568750000000001,6.316423548067499,-5.933571932067499,4.170001855302499,-60.206999999999994,32.243750000000006,-9.104812500000003,16.5,False,0
0.24318385124206543,5.564508956299999,-6.04367168195,4.21196598165,-49.682500000000005,25.208750000000002,-13.142500000000002,6.2827445699725,-5.921577908784999,4.237389721774999,-60.42881250000001,31.7349375,-9.349375,16.5,False,0
0.253842830657959,5.3736813539499995,-6.323033720499999,4.214957009899999,-52.325,22.566250000000004,-11.908750000000001,6.219095488812501,-5.92355198743,4.286681867335,-60.643187500000025,31.46981250000001,-9.510375,17.5,False,0
0.2640068531036377,5.342574660149999,-6.226124405199999,4.288536304849999,-55.04625000000001,18.462500000000002,-6.501250000000001,6.163013709125,-5.9216676396325,4.332175407017499,-60.86456250000001,31.150437500000002,-9.518250000000002,16.5,False,0
0.2741398811340332,5.6303115778,-5.782854018549999,4.527220359199999,-55.1075,15.496250000000002,-0.7087500000000001,6.114200128084999,-5.9104811939775,4.370759671442499,-61.243437500000006,30.663062500000002,-9.239562500000002,16.5,False,0
0.28426575660705566,5.99581522995,-5.2965128251,4.622335057549999,-53.44500000000001,15.295000000000002,1.6975000000000002,6.055904987492499,-5.86253501113,4.365256179462499,-61.60306250000001,29.918437500000003,-8.7775625,16.5,False,0
0.2944788932800293,6.914659108349999,-5.3066823211499985,5.6231331099999995,-48.99125000000001,22.330000000000002,1.1462500000000002,6.059883055065,-5.8164432657975,4.415684915757499,-61.83493750000001,28.980874999999997,-8.274000000000001,16.5,False,0
0.3047158718109131,6.52103979065,-4.8203411277,4.718646167199999,-44.563750000000006,22.37375,-2.31,6.0502818543825,-5.7540504165024995,4.448376854529998,-61.78156250000002,28.4414375,-7.973875000000001,16.5,False,0
0.3148765563964844,6.546762633599999,-5.0093741131,4.7533420949,-42.56875,16.21375,-0.23625000000000002,6.0383177413825,-5.690072322234999,4.491567302459998,-61.586875000000006,27.56293750000001,-7.836500000000001,17.5,False,0
0.3249657154083252,6.7393848529,-5.24805816745,4.803591369499999,-39.87375,15.575000000000001,1.11125,6.059733503652501,-5.6516974297875,4.5453160801124985,-61.23906250000001,26.463937500000007,-7.619062500000001,17.5,False,0
0.33507752418518066,6.826722877799999,-5.2067819775999995,4.8466621763,-39.7775,17.82375,3.7187500000000004,6.0833028062625,-5.62983301328,4.601936244884999,-60.650187500000015,25.331250000000004,-7.278250000000002,17.5,False,0
0.3452415466308594,7.036094855299999,-5.189434013749999,4.838885502849999,-43.566250000000004,18.22625,4.3925,6.11318317848,-5.606562813494999,4.649284222082499,-59.740187500000005,24.511375000000008,-6.73575,17.5,False,0
0.3553755283355713,7.140182638399999,-4.970490745849999,4.901098890449999,-48.92125000000001,17.28125,4.768750000000001,6.1452170910375,-5.561906761722499,4.692235387752499,-58.53400000000001,23.52787500000001,-6.037937500000001,17.5,False,0
0.36553144454956055,7.038487677899999,-4.9375894351,5.2067819775999995,-50.776250000000005,16.1525,3.9987500000000002,6.1758452203175,-5.499663463839999,4.736233413309999,-57.002312500000016,22.316875000000007,-5.467437500000001,16.5,False,0
0.37566637992858887,7.060621286949999,-4.89033118875,5.3156554058999985,-48.9825,16.117500000000003,3.4125000000000005,6.223582031187499,-5.457729247775,4.7673700173924995,-55.230000000000004,21.21568750000001,-4.978750000000001,16.5,False,0
0.38585734367370605,6.9906312259,-4.89870606785,5.3946185517,-46.033750000000005,15.155000000000001,2.975,6.234648835712499,-5.4559047205425,4.7952464006825,-53.283125,20.315750000000005,-4.360125000000002,16.5,False,0
0.3960871696472168,6.90269499535,-4.98006203625,5.540580730299999,-41.85125000000001,16.563750000000002,3.1587500000000004,6.2733826515499995,-5.420520856344999,4.8216870904125,-51.2334375,19.498062500000007,-3.629937500000002,17.5,False,0
