time,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
1.5735626220703125e-05,-2.4562323989,0.45044885445,4.046263016599999,275.7825,266.245,175.455,16.5
0.006616830825805664,-0.7387839777499999,-0.07597211755,5.590231799249999,-263.44500000000005,-85.46125,-159.99375,16.5
0.01204371452331543,-0.1746760498,-0.25184457865,9.87458066455,-46.30500000000001,12.013750000000002,19.53,16.5
0.017558813095092773,-0.15912270289999997,-0.28474588939999995,9.900303507499999,-20.168750000000003,-3.2812500000000004,-1.8375000000000001,16.5
0.022954463958740234,-0.16151552549999998,-0.24825534474999997,9.8979106849,-0.5950000000000001,0.8750000000000001,2.2225,16.5
0.028403282165527344,-0.17228322719999997,-0.27816562724999994,9.896714273599999,10.998750000000001,3.1500000000000004,1.7062500000000003,16.5
0.03388237953186035,-0.16869399329999998,-0.2679961312,9.8991070962,17.648750000000003,4.69875,2.1175,16.5
0.03947734832763672,-0.15912270289999997,-0.2715853651,9.87697348715,14.79625,4.0425,2.1875,16.5
0.044840097427368164,-0.17527425545,-0.24346969954999997,9.86620578545,8.5225,2.2837500000000004,1.0150000000000001,16.5
0.050359249114990234,-0.17706887240000002,-0.24765713909999998,9.896116067949999,4.357500000000001,0.8400000000000001,0.36750000000000005,16.5
0.05576801300048828,-0.18005990065000002,-0.26919254249999996,9.89491965665,0.23625000000000002,0.14,-0.0175,16.5
0.061242103576660156,-0.20338992099999997,-0.2524427843,9.934401229549998,-0.7350000000000001,-0.23625000000000002,-0.13125,16.5
0.06664705276489258,-0.18305092890000002,-0.26620151425,9.870393224999999,-1.6450000000000002,-0.49000000000000005,-0.10500000000000001,16.5
0.07205462455749512,-0.16869399329999998,-0.2524427843,9.8572327007,-2.1,-0.8400000000000001,-0.42875,16.5
0.07758378982543945,-0.18484554585,-0.25663022385,9.87697348715,-1.3562500000000002,-0.5425000000000001,-0.1925,16.5
0.08301448822021484,-0.18544375149999998,-0.2500499617,9.8739824589,-2.3887500000000004,-0.48125000000000007,-0.4025,16.5
0.0885305404663086,-0.19262221929999998,-0.24227328824999997,9.870991430649998,-1.9775000000000003,-0.5075000000000001,-0.45500000000000007,16.5
0.09412646293640137,-0.16570296504999998,-0.2739781877,9.8919286284,-2.1787500000000004,-0.56,-0.44625000000000004,16.5
0.09966254234313965,-0.16929219894999997,-0.27337998204999997,9.8500542329,-2.07375,-0.60375,-0.20125,16.5
0.10505819320678711,-0.19740786449999997,-0.26021945775,9.8763752815,-1.9862500000000003,-0.5337500000000001,-0.385,16.5
0.11054444313049316,-0.1890329854,-0.26859433685,9.869795019349999,-2.555,-0.6212500000000001,-0.43750000000000006,16.5
0.11609029769897461,-0.19202401365,-0.2835494781,9.870991430649998,-2.2925000000000004,-0.6212500000000001,-0.34125000000000005,16.5
0.12153220176696777,-0.1698904046,-0.24047867129999997,9.89970530185,-1.9512500000000002,-0.5950000000000001,-0.56,16.5
0.12704086303710938,-0.19860427579999998,-0.2596212521,9.878169898449999,-2.00375,-0.5687500000000001,-0.42875,17.5
0.13251185417175293,-0.1734796385,-0.2560320182,9.86740219675,-1.8112500000000002,-0.6212500000000001,-0.34125000000000005,17.5
0.13797974586486816,-0.19322042494999997,-0.2703889538,9.8763752815,-1.7587500000000003,-0.6212500000000001,-0.30625,17.5
0.14333271980285645,-0.17527425545,-0.26021945775,9.9122676205,-2.1787500000000004,-0.43750000000000006,-0.48125000000000007,16.5
0.14878487586975098,-0.19800607015,-0.24526431649999997,9.898508890549998,-2.2925000000000004,-0.5687500000000001,-0.63875,16.5
0.15417051315307617,-0.17886348935000002,-0.2536391956,9.8859465719,-2.31875,-0.49875,-0.5337500000000001,16.5
0.1596665382385254,-0.2009970984,-0.2608176634,9.90688376965,-1.9512500000000002,-0.46375000000000005,-0.49000000000000005,17.5
0.16508936882019043,-0.20877377184999998,-0.2584248408,9.83150985775,-1.9512500000000002,-0.5775,-0.30625,17.5
0.17050743103027344,-0.19322042494999997,-0.26261228035,9.8632147572,-1.8987500000000002,-0.63875,-0.27125000000000005,17.5
0.1760404109954834,-0.20578274359999998,-0.26261228035,9.856634495049999,-1.9162500000000002,-0.63875,-0.2625,17.5
0.18147635459899902,-0.17407784415000002,-0.23808584869999996,9.84108114815,-2.1437500000000003,-0.74375,-0.42875,17.5
0.18709421157836914,-0.19322042494999997,-0.26500510294999996,9.888339394499999,-1.9862500000000003,-0.44625000000000004,-0.2625,17.5
0.195145845413208,-0.17228322719999997,-0.2703889538,9.9098747979,-2.3275,-0.41125000000000006,-0.42875,16.5
0.20059585571289062,-0.17228322719999997,-0.25124637299999997,9.88175913235,-2.23125,-0.49000000000000005,-0.47250000000000003,16.5
0.20607995986938477,-0.17766707805,-0.26021945775,9.88175913235,-1.8550000000000002,-0.44625000000000004,-0.29750000000000004,16.5
0.21151471138000488,-0.16749758199999998,-0.27936203854999997,9.861420140249999,-2.19625,-0.56,-0.5162500000000001,16.5
0.21690869331359863,-0.19082760235,-0.24885355039999998,9.90090171315,-2.1437500000000003,-0.7087500000000001,-0.35875,16.5
0.22226858139038086,-0.17766707805,-0.25184457865,9.8572327007,-2.2750000000000004,-0.5162500000000001,-0.35000000000000003,16.5
0.22777152061462402,-0.19860427579999998,-0.25064816735,9.894321451,-2.4762500000000003,-0.47250000000000003,-0.22750000000000004,17.5
0.23316454887390137,-0.21236300575,-0.2656033086,9.859625523299998,-1.9862500000000003,-0.45500000000000007,-0.42000000000000004,17.5
0.23856258392333984,-0.19322042494999997,-0.25902304644999996,9.855438083749998,-2.23125,-0.385,-0.21000000000000002,17.5
0.24393033981323242,-0.18484554585,-0.27218357075,9.853643466800001,-2.1612500000000003,-0.56,-0.36750000000000005,16.5
0.24945735931396484,-0.19082760235,-0.25124637299999997,9.864411168499998,-2.1,-0.42875,-0.27125000000000005,16.5
0.2548351287841797,-0.18185451760000002,-0.27218357075,9.91525864875,-2.3975000000000004,-0.60375,-0.34125000000000005,16.5
0.26026415824890137,-0.19441683624999997,-0.24586252214999998,9.8799645154,-2.1350000000000002,-0.44625000000000004,-0.36750000000000005,16.5
0.26568603515625,-0.17407784415000002,-0.2644068973,9.9098747979,-2.23125,-0.28,-0.25375000000000003,16.5
0.2711920738220215,-0.179461695,-0.24945175605,9.869795019349999,-1.8550000000000002,-0.46375000000000005,-0.34125000000000005,16.5
0.2766289710998535,-0.17647066675,-0.23748764304999997,9.8500542329,-2.1175,-0.35875,-0.30625,17.5
0.28203558921813965,-0.19381863059999999,-0.23748764304999997,9.890732217099998,-1.8725000000000003,-0.39375000000000004,-0.18375000000000002,17.5
0.28755688667297363,-0.16450655374999998,-0.27098715944999996,9.894321451,-1.6362500000000002,-0.41125000000000006,-0.23625000000000002,17.5
0.2930264472961426,-0.17048861024999998,-0.2667997199,9.880562721050001,-2.205,-0.6825000000000001,-0.43750000000000006,16.5
0.29848647117614746,-0.17168502154999998,-0.26021945775,9.886544777549998,-2.1612500000000003,-0.49000000000000005,-0.44625000000000004,16.5
0.303882360458374,-0.17527425545,-0.2620140747,9.88893760015,-2.5112500000000004,-0.5775,-0.31500000000000006,16.5
0.30939221382141113,-0.20338992099999997,-0.26919254249999996,9.895517862299998,-2.3275,-0.44625000000000004,-0.29750000000000004,16.5
0.3148791790008545,-0.18424734019999997,-0.2703889538,9.8811609267,-1.9512500000000002,-0.45500000000000007,-0.3325,16.5
0.3202991485595703,-0.17766707805,-0.28235306679999994,9.864411168499998,-1.8725000000000003,-0.42000000000000004,-0.34125000000000005,16.5
0.3257021903991699,-0.17886348935000002,-0.24705893344999996,9.878169898449999,-1.9075000000000002,-0.37625000000000003,-0.2625,16.5
0.33124303817749023,-0.20817556619999997,-0.2620140747,9.871589636299998,-2.31,-0.60375,-0.41125000000000006,16.5
0.3366689682006836,-0.20518453794999997,-0.2656033086,9.9026963301,-2.0125,-0.5775,-0.14,16.5
0.34203600883483887,-0.17288143285000002,-0.24765713909999998,9.87697348715,-1.9075000000000002,-0.36750000000000005,-0.16625,16.5
0.34755778312683105,-0.20338992099999997,-0.28235306679999994,9.9338030239,-1.93375,-0.42000000000000004,-0.20125,16.5
0.35290074348449707,-0.16091731985,-0.2644068973,9.870393224999999,-2.2837500000000004,-0.5337500000000001,-0.25375000000000003,16.5
0.35830259323120117,-0.18185451760000002,-0.2656033086,9.895517862299998,-2.1612500000000003,-0.46375000000000005,-0.39375000000000004,17.5
0.3642704486846924,-0.18963119104999998,-0.25184457865,9.890732217099998,-2.1787500000000004,-0.5775,-0.35000000000000003,17.5
0.3699195384979248,-0.1746760498,-0.24945175605,9.888339394499999,-2.52875,-0.74375,-0.35000000000000003,17.5
0.3752765655517578,-0.17407784415000002,-0.2715853651,9.8620183459,-2.4062500000000004,-0.6300000000000001,-0.3325,16.5
