window size: 20,acc threshold: 14
time,aX,aY,aZ,gX,gY,gZ,faX,faY,faZ,fgX,fgY,fgZ,temp,punchReg,punchCount
0.08887767791748047,2.901297402499999,-8.717052731799999,0.013758729949999998,-13.072500000000002,7.210000000000001,22.4875,3.2647073348749993,-8.950532396995001,0.8968598207624998,-26.0946875,-13.768562500000007,12.802562500000002,15.5,False,0
0.0992116928100586,2.88275302735,-8.5854474888,0.17706887240000002,-11.217500000000001,8.977500000000001,22.942500000000003,3.1921449895299996,-8.8683090304025,0.5808277758675001,-13.447437500000007,-1.5189999999999997,16.9754375,15.5,False,0
0.10950970649719238,3.0203403268499995,-8.435297870649999,0.0634097989,-7.271250000000001,10.123750000000001,21.665000000000003,2.9554051035424997,-8.735118542430003,-0.24442682859000003,-1.0828125,2.148125,18.62,15.5,False,0
0.11975765228271484,3.22373024785,-8.25463976435,-0.08793623055000001,-2.9050000000000002,9.2575,20.361250000000002,2.9696423980125,-8.672905154830001,-0.28426732488,0.845250000000001,3.5091875000000003,19.599125,15.5,False,0
0.12973761558532715,3.2865418410999996,-8.008179036549999,-0.2141576227,-1.6362500000000002,7.481250000000001,17.19375,2.9856743094324996,-8.609136432540001,-0.3213859854625,1.9464375000000007,4.581062500000001,20.232187500000002,15.5,False,0
0.13995051383972168,3.2494530907999994,-7.802994498599999,-0.20817556619999997,-2.77375,6.6937500000000005,12.88,3.0017062208525,-8.5425860539775,-0.34983066412,2.7413750000000014,5.448187500000001,20.432562500000003,15.5,False,0
0.1499614715576172,3.1298119607999997,-7.79521782515,-0.29371897415,-5.617500000000001,7.1312500000000005,7.53375,3.009512804585,-8.4795949990325,-0.36861432153000007,2.7304375000000007,5.981062500000001,20.048875000000002,15.5,False,0
0.16013765335083008,2.8462624827,-8.160721477300001,0.028713871199999998,-7.9887500000000005,8.3475,3.31625,3.006162852945,-8.4250386437525,-0.3649054465,1.5115624999999997,6.314437500000001,19.210187500000004,15.5,False,0
0.17029166221618652,2.69850568715,-8.58365287185,0.17048861024999998,-5.34625,10.77125,4.6025,2.982473909205,-8.397910017525,-0.34438699270500006,0.10150000000000073,6.675812500000001,18.1829375,15.5,False,0
0.18041634559631348,2.6554348803499996,-8.85045259175,0.33858439789999994,-2.4850000000000003,14.166250000000002,7.7525,2.9483163665900003,-8.4018282645325,-0.31004998839500003,-1.1488749999999996,7.155312500000001,17.254125000000002,15.5,False,0
0.1906423568725586,2.49272294355,-9.32782070045,0.39900316855,-17.080000000000002,18.43625,13.92125,2.8986952079224997,-8.3781991413575,-0.20389839580250008,-2.1918750000000005,7.766062500000001,16.56725,15.5,False,0
0.2007453441619873,2.86241403525,-9.19501904615,0.7250252477999999,-33.6,27.562500000000004,11.287500000000001,2.8753651875725,-8.4265939784425,-0.1353739385950001,-4.2936250000000005,8.63625,16.072000000000003,15.5,False,0
0.21103119850158691,2.7792634498999997,-9.4061856406,0.6843472635999999,-44.1525,33.565000000000005,12.24125,2.8536503224775,-8.473792404227499,-0.0717248574350001,-6.9050625,9.9036875,15.582437500000003,15.5,False,0
0.22127413749694824,3.0681967788499995,-9.3236332609,0.5635097223,-45.727500000000006,34.063750000000006,11.795000000000002,2.849074049255,-8.5269728865125,-0.003379861922500027,-9.756687500000002,11.323375,15.303750000000003,15.5,False,0
0.23149704933166504,3.0466613754499994,-9.200402896999998,0.47198425785,-39.45375000000001,29.84625,12.293750000000001,2.8550561057549997,-8.566992844497499,0.059641103304999984,-12.331375000000001,12.6258125,14.959875000000006,15.5,False,0
