window size: 20,acc threshold: 14
time,aX,aY,aZ,gX,gY,gZ,faX,faY,faZ,fgX,fgY,fgZ,temp,punchReg,punchCount
0.08972740173339844,6.3158552527,-6.5036918268,-0.0023928226,-14.560000000000002,-15.610000000000001,0.8400000000000001,6.2931234379999985,-6.158228063924999,-0.8067401395899998,-51.02300000000001,-36.288,-3.4615,16.5,False,0
0.10012030601501465,6.1722858967,-6.5228344075999996,-0.015553346899999999,-35.84,-14.420000000000002,1.05,6.344389662204999,-6.232166282264998,-0.7256234534500001,-3.300500000000001,-20.314000000000004,-0.04900000000000014,16.5,False,0
0.11070013046264648,5.947360572299999,-6.666403763599999,-0.062213387599999996,-24.290000000000003,-13.860000000000001,1.61,6.333621960504999,-6.280860222174999,-0.6375675817700002,-0.23100000000000076,-18.739,0.5250000000000001,16.5,False,0
0.12113189697265625,5.7499527077999995,-6.823133643899999,-0.041874395499999995,-29.680000000000003,-13.72,3.22,6.316214176089998,-6.332724652029999,-0.5583651537100001,-1.0220000000000014,-18.1895,0.8400000000000001,16.5,False,0
0.13155484199523926,5.6303115778,-6.979863524199999,-0.0131605243,-35.84,-14.63,4.550000000000001,6.30137867597,-6.384529261319999,-0.4809573426000001,-2.954000000000001,-17.8395,1.1130000000000002,16.5,False,0
0.1418745517730713,5.838487143999999,-7.037291266599999,0.044267218100000005,-41.300000000000004,-15.680000000000001,6.300000000000001,6.287859228279999,-6.435675844395,-0.40677984200000017,-5.848500000000001,-17.6435,1.3860000000000003,16.5,False,0
0.15210938453674316,5.986842145199999,-7.0552374361,0.2656033086,-44.800000000000004,-15.890000000000002,7.140000000000001,6.2857655085049995,-6.484130502045,-0.331585391795,-9.317000000000002,-18.4345,1.6520000000000004,16.5,False,0
0.16256332397460938,6.2297136391,-6.808776708299999,0.39242290639999994,-46.830000000000005,-15.820000000000002,7.420000000000001,6.2894145629699985,-6.521159431779999,-0.25363919560000003,-12.943000000000001,-18.3505,1.9005000000000003,16.5,False,0
0.17308807373046875,6.0478591215,-6.7549381998,0.4761716973999999,-46.690000000000005,-13.930000000000001,7.700000000000001,6.2857655085049995,-6.552744690099999,-0.17898313047999997,-16.334500000000002,-18.1545,2.1735,16.5,False,0
0.19722485542297363,5.458028350599999,-6.991827637199999,0.5706881900999999,-36.330000000000005,-9.31,8.75,6.274100498329998,-6.582296049209999,-0.09852447055499997,-18.945500000000003,-17.703,2.4885000000000006,16.5,False,0
0.2119615077972412,5.274977421699999,-7.061219492599999,0.5611168996999999,-31.220000000000002,-8.610000000000001,12.32,6.230192203619999,-6.61220633171,-0.024945175604999988,-20.996500000000005,-17.097500000000004,2.9645000000000006,16.5,False,0
0.2256014347076416,5.4352965359,-6.924828604399999,0.5443671415,-25.900000000000002,-10.99,15.820000000000002,6.184608933089999,-6.638647021440001,0.040498522505000016,-22.487500000000004,-16.464000000000002,3.5945,16.5,False,0
0.24201321601867676,5.8408799666,-6.5874406178,0.5970092387,-23.660000000000004,-14.420000000000002,16.87,6.1438711283249985,-6.652286110259999,0.10211370445499998,-23.523500000000006,-15.995000000000001,4.3645000000000005,16.5,False,0
0.2650628089904785,6.084947871799999,-6.5036918268,0.9176474671,-21.910000000000004,-16.17,14.840000000000002,6.113542101869999,-6.654200368339998,0.15822539442499997,-24.377500000000005,-15.743000000000004,5.1240000000000006,16.5,False,0
0.28144240379333496,5.9198431124,-6.5419769884,1.1880364209,-26.67,-11.9,10.71,6.080999714509999,-6.660242245405,0.225463709485,-25.126500000000004,-15.421000000000001,5.817000000000001,16.5,False,0
0.29988622665405273,5.889932829899999,-6.705885336499999,1.3555340028999998,-41.02,-4.2700000000000005,9.870000000000001,6.04869660941,-6.66700196925,0.29587251448999996,-26.509000000000007,-14.756000000000004,6.293000000000001,16.5,False,0
0.3167150020599365,6.2009997679,-6.674778642700001,1.7419748528,-35.63,-2.45,10.290000000000001,6.012146244195,-6.686563294005,0.377407944585,-28.105000000000008,-13.874000000000004,6.776000000000001,16.5,False,0
0.33202362060546875,6.744170498099999,-6.556333923999999,1.9501504189999996,-16.310000000000002,-2.3800000000000003,6.930000000000001,6.00646329052,-6.70145861469,0.4686343062100001,-28.931000000000004,-12.978000000000003,7.189,16.5,False,0
0.3444955348968506,6.893721910599999,-6.667600174899999,1.8891334427,-0.14,-3.08,3.43,6.011787320805,-6.715037882945,0.56063833518,-28.77000000000001,-12.159000000000004,7.444500000000001,16.5,False,0
0.3551905155181885,6.991827637199999,-6.699903279999999,1.9274186043,7.700000000000001,-2.31,-0.42000000000000004,6.023751433805,-6.73077069154,0.66257257794,-28.014000000000003,-11.420500000000004,7.525000000000001,16.5,False,0
0.36582207679748535,6.805187474399999,-7.0313092101,2.0602202586,10.99,-0.28,-3.5000000000000004,6.038108369405,-6.75816851031,0.75409804239,-26.915000000000003,-10.636500000000002,7.406000000000001,16.5,False,0
0.3760650157928467,6.604190375999999,-7.429714172999999,1.9202401365,9.8,3.08,-5.250000000000001,6.0566527445550005,-6.80171788163,0.8485547145249999,-25.5955,-9.828000000000001,7.178500000000001,16.5,False,0
0.38640880584716797,6.3696937612,-7.8496545392999995,1.8652052167,5.74,6.790000000000001,-6.720000000000001,6.0774703011749995,-6.854120696569998,0.9414560519699998,-24.139500000000005,-8.879500000000004,6.835500000000001,16.5,False,0
0.39678168296813965,6.1627146063,-8.099704500999998,1.7946169499999998,0.14,9.24,-7.3500000000000005,6.099125345705,-6.911069874449998,1.0357930829749997,-22.669500000000003,-7.7909999999999995,6.366499999999999,16.5,False,0
0.4071986675262451,6.171089485399999,-8.2600236152,1.5481562222,-3.7800000000000002,8.190000000000001,-5.74,6.12155805758,-6.972685056399999,1.1193624122799999,-21.1435,-6.6255,5.859,16.5,False,0
0.41759538650512695,6.081358637899999,-8.252845147399999,1.447657673,-3.3600000000000003,4.62,-4.340000000000001,6.14333274324,-7.036812702079999,1.1938390157049998,-19.418,-5.5195,5.3445,16.5,False,0
0.4279181957244873,6.044269887599999,-8.3461652288,1.6031911419999998,0.7000000000000001,2.0300000000000002,-1.33,6.153681700985,-7.09507793239,1.2594023549449997,-17.2795,-4.553500000000001,4.8264999999999985,16.5,False,0
0.4382460117340088,5.8815579507999995,-8.365307809599999,1.5577275125999999,7.420000000000001,1.54,1.8200000000000003,6.15302367477,-7.1670420720850005,1.3219148453699998,-14.780499999999998,-3.6960000000000006,4.4415,16.5,False,0
0.44871997833251953,5.5501520207,-8.25523797,1.4069796888000001,13.930000000000001,1.12,5.390000000000001,6.150810313865,-7.237151774265,1.3804791785049997,-11.889500000000002,-2.919000000000001,4.1930000000000005,16.5,False,0
0.4591066837310791,5.6853464976,-8.0602229281,1.3208380751999997,18.76,1.12,6.86,6.146622874315,-7.30026247034,1.42217411231,-9.1035,-2.3450000000000006,4.109,16.5,False,0
0.4694664478302002,5.614758230899999,-8.2504523248,1.1353943237,18.130000000000003,2.31,7.280000000000001,6.162535144605,-7.3558357752250005,1.4550754230599998,-6.461,-1.8585000000000012,3.9269999999999996,16.5,False,0
0.47985339164733887,5.369493914399999,-8.279166196,1.0492527101,13.090000000000002,4.2,6.23,6.16857702167,-7.419783959209999,1.481934856745,-4.1895,-1.2320000000000009,3.5630000000000015,16.5,False,0
0.4901714324951172,5.3036912929,-8.4789668831,0.9930213789999999,0.7000000000000001,5.180000000000001,6.930000000000001,6.150690672734999,-7.5037122119049995,1.5054443387899998,-2.5689999999999995,-0.34999999999999987,3.031000000000001,16.5,False,0
0.500535249710083,5.1469614126,-8.4909309961,1.0959127508,-11.340000000000002,5.6000000000000005,7.5600000000000005,6.1135421018699985,-7.603612555454999,1.52709938332,-1.6589999999999994,0.7315000000000002,2.5900000000000003,16.5,False,0
0.5109949111938477,5.040480806899999,-8.4729848266,1.3172488412999999,-21.630000000000003,6.510000000000001,8.47,6.073163220494999,-7.698966536065001,1.537448341065,-1.2879999999999994,1.7745000000000002,2.2925,16.5,False,0
0.5214207172393799,5.1050870171,-8.243273856999998,1.4069796888000001,-31.990000000000002,8.120000000000001,10.080000000000002,6.02500766567,-7.785526893619999,1.5474981959849998,-0.8225000000000001,2.4955000000000003,2.24,16.5,False,0
0.5321485996246338,5.136193710899999,-7.9860454275,1.6235301341,-38.64,10.080000000000002,10.22,5.983133270169999,-7.853542876025,1.5479767605049999,-0.5949999999999998,3.1045000000000003,2.2329999999999997,16.5,False,0
0.5424435138702393,5.127818831799999,-7.875975587899999,1.7120645702999997,-40.88,12.32,10.010000000000002,5.911408412734999,-7.91677321323,1.5414563189199997,-1.2880000000000003,3.7835,2.3240000000000003,16.5,False,0
0.5527963638305664,5.172086049899999,-7.739584699699999,1.7527425545,-42.28,14.980000000000002,9.31,5.828676571339999,-7.975696469755,1.5320644902149998,-2.9715,4.5815,2.5445,16.5,False,0
0.5630910396575928,5.003392056599999,-7.6905318364,1.8675980392999998,-46.550000000000004,17.92,7.210000000000001,5.738526979884999,-8.029534978254999,1.5175879134849997,-5.348000000000001,5.589499999999999,2.8735000000000004,16.5,False,0
0.573660135269165,4.9746781854,-7.791030385599999,1.8017954178,-52.36000000000001,20.650000000000002,3.5000000000000004,5.64646313035,-8.06991385963,1.5116656775499997,-8.2355,6.622,3.255,16.5,False,0
0.5839197635650635,4.9028935074,-7.8077801438,1.8173487646999997,-59.71000000000001,22.12,-0.35000000000000003,5.55529658929,-8.095935805405,1.5064014678299997,-11.536000000000001,7.651000000000001,3.528,16.5,False,0
