window size: 20,acc threshold: 14
time,aX,aY,aZ,gX,gY,gZ,faX,faY,faZ,fgX,fgY,fgZ,temp,punchReg,punchCount
0.08726167678833008,4.186841344349999,-7.3914290114,1.5864413838,-44.345000000000006,2.6162500000000004,37.003750000000004,3.9947275998524994,-8.28466968798,1.1175079747649999,-2.2959999999999954,28.282624999999996,45.48468750000001,16.5,False,0
0.09756255149841309,4.362115599799999,-7.0103720123499995,1.6486547713999997,-51.1,2.2575000000000003,35.56,4.0355850457475,-8.2216487227525,1.226620685325,-13.76725,17.847812499999996,37.175250000000005,16.5,False,0
0.10790848731994629,4.64147763835,-6.617949105949999,1.7389838245499998,-58.222500000000004,1.2950000000000002,32.252500000000005,4.167130468182499,-8.170651691089999,1.6147066007625,-24.374875000000007,5.233812500000002,32.934562500000006,16.5,False,0
0.11822843551635742,4.944767902899999,-6.12981329555,1.8472590472,-65.4675,-1.00625,25.926250000000003,4.1993737527175,-8.0676705884425,1.6203895544375002,-26.738687500000005,3.5564375,32.643625,16.5,False,0
0.12842845916748047,5.01475796395,-6.2045890018,2.01655124615,-71.61875,-3.7012500000000004,19.950000000000003,4.2432820474275,-7.953562860705,1.632802321675,-28.352187499999996,3.2865,32.150125,16.5,False,0
0.13863921165466309,5.0117669357,-6.353542208649999,2.3724836078999996,-75.69625,-4.59375,14.446250000000001,4.285126532645,-7.845736292292502,1.6614862825925,-30.841124999999998,2.84375,31.3140625,16.5,False,0
0.14877033233642578,4.9674997176,-6.43609458835,2.7595226634499994,-76.16000000000001,-2.7475,11.891250000000001,4.3205403071249995,-7.7465837058049996,1.707458386795,-33.9880625,2.338,30.319624999999995,16.5,False,0
0.1589963436126709,4.9220360882,-6.2907306154,2.9120651042,-71.70625000000001,-0.35000000000000003,9.266250000000001,4.3574795060125,-7.650840891522501,1.7676079649024998,-37.419375,1.8886874999999992,29.286250000000003,16.5,False,0
0.16914725303649902,4.97886562495,-6.22313337695,3.0185457098999997,-62.142500000000005,1.3825,2.8000000000000003,4.442215336335001,-7.540980423899998,1.7971593240125003,-40.683125,1.5312500000000004,28.141750000000002,16.5,False,0
0.17923331260681152,5.02911489955,-6.410969951049999,3.0837501257499995,-45.885000000000005,0.46375000000000005,-5.3812500000000005,4.4831625130775,-7.431897623622499,1.8715761068724999,-43.2639375,1.2263125000000004,26.649,16.5,False,0
0.1894230842590332,5.124229597899999,-6.807580296999999,2.9467610318999995,-31.981250000000003,-2.24,-16.091250000000002,4.5265025124200005,-7.336094988775,1.9404295771874995,-44.79518749999999,0.9275,24.754187500000008,16.5,False,0
0.1996152400970459,5.09850675495,-7.399205684849999,2.9108686929000003,-16.2225,-7.525,-24.045,4.577379902952499,-7.2649384267074995,2.0021344899849995,-45.30575,0.49831249999999994,22.353187500000008,16.5,False,0
0.20988202095031738,5.067400061149999,-7.977072342749999,2.93539512455,-5.0575,-14.805000000000001,-26.118750000000002,4.6251466241050005,-7.226832726802501,2.0632711074149994,-44.9710625,-0.18900000000000036,19.652500000000003,16.5,False,0
0.22018814086914062,4.8460639706499995,-8.49033279045,3.212962546149999,0.3325,-18.777500000000003,-28.49875,4.66875581599,-7.215915473689999,2.1372691463199995,-44.0733125,-1.1900000000000004,16.774187500000004,16.5,False,0
0.23040413856506348,4.58883554115,-9.0520478958,3.5557343836,-0.34125000000000005,-18.812500000000004,-29.575000000000003,4.703661115667499,-7.230691153245002,2.2250558254574995,-42.886812500000005,-2.2837500000000004,13.753250000000005,16.5,False,0
0.24277496337890625,4.202394691249999,-9.69392255825,3.9379877939499996,-5.031250000000001,-13.72,-29.51375,4.720859528105,-7.2773811042275,2.3288145954499995,-41.691125,-3.275125,10.611562500000003,16.5,False,0
0.25357699394226074,4.086342795149999,-10.030114133549999,4.10189614205,-8.51375,-8.260000000000002,-28.175000000000004,4.727260328559998,-7.357421020197501,2.4541685894075,-40.5881875,-3.931812500000001,7.458500000000001,16.5,False,0
0.2636988162994385,4.099503319449999,-10.158130142649997,4.09591408555,-8.120000000000001,-4.69,-25.628750000000004,4.724089838614999,-7.45675306838,2.5833810098075,-39.4471875,-4.363625000000001,4.329062500000001,16.5,False,0
0.27384400367736816,4.18325211045,-9.990034354999999,3.83868565605,-5.95875,-3.1587500000000004,-22.128750000000004,4.725854545282499,-7.569365281992501,2.7059234372099996,-38.05550000000001,-4.638375000000001,1.3199375000000009,16.5,False,0
0.2839987277984619,4.23948344155,-9.95593663295,3.601198013,-3.5875000000000004,-4.61125,-17.4475,4.7288455735324995,-7.682934624645,2.8196722415575,-36.435,-4.9188125000000005,-1.4966875,16.5,False,0
0.294083833694458,4.27896501445,-9.67238715485,3.3655049868999996,-2.8350000000000004,-9.00375,-12.775,4.73384059071,-7.797311544924999,2.90835622917,-34.5970625,-5.358500000000001,-4.1160000000000005,16.5,False,0
0.30414366722106934,4.31605376475,-9.38285562025,3.3643085755999995,-3.1500000000000004,-12.32,-6.991250000000001,4.737070901219999,-7.912675504527499,2.9957540746349993,-32.333875000000006,-6.017812500000001,-6.503,16.5,False,0
0.31417155265808105,4.3028932404499995,-9.054440718399999,3.4905299677499997,-3.3862500000000004,-12.853750000000002,-6.562500000000001,4.730430818505,-8.0291162343,3.0831220098174996,-29.72768750000001,-6.749750000000001,-8.6104375,16.5,False,0
0.32422852516174316,4.253242171499999,-8.61595597695,3.5653056739999998,-3.2637500000000004,-10.088750000000001,-6.1775,4.704438783012499,-8.144839117292499,3.175335410765,-26.805625,-7.3556875,-10.402,16.5,False,0
