,time_ms,delta_ms,aX,aY,aZ,gX,gY,gZ
0,0.0,0,4191,-1563,928,31,-344,158
1,10.267923999890627,10,4283,-1501,819,22,-376,153
2,19.26585699993666,8,4385,-1464,702,23,-389,128
3,28.395789000114746,9,4329,-1470,547,49,-370,120
4,37.66971899995042,9,4277,-1470,419,79,-291,136
5,46.830651000163925,9,4258,-1513,327,129,-206,146
6,55.981583000175306,9,4183,-1606,341,200,-117,147
7,65.66651100001764,9,3846,-1679,405,298,-41,132
8,75.61643600001844,9,3978,-1796,543,356,-6,106
9,84.67936899978667,9,3872,-1895,655,382,1,70
10,93.76830100018196,9,3793,-1901,981,339,-24,-247
11,102.73423399985404,8,3753,-1907,898,288,-65,-57
12,112.75415999989491,10,3589,-1753,951,182,-115,-96
13,121.63409300001149,8,3583,-1602,919,91,-150,-152
14,130.47202799998558,8,3574,-1398,862,17,-208,-164
15,139.25896199998533,8,3532,-1173,808,-73,-510,-146
16,148.12689600012163,8,3611,-797,838,-121,-263,-98
17,156.96383000022252,8,3768,-385,1023,-130,-297,1
18,165.6347650000498,8,3898,32,774,-64,-366,131
19,174.74169700017228,9,4048,327,842,144,-428,270
20,183.53463199991893,8,4144,417,800,357,-557,456
21,192.39556599995922,8,4091,121,931,546,-661,646
22,201.1765000002015,8,3988,-189,1114,628,-677,803
23,210.05743400019128,8,4013,-475,1279,594,-589,835
24,218.88136799998392,8,4347,-613,1336,378,-464,817
25,227.63930300016,8,4591,-663,1236,156,-313,808
26,236.3822379998055,8,4825,-505,1040,-85,-202,835
27,245.07717300002696,8,5508,247,1069,-227,-504,1054
28,254.68010199983837,9,5969,619,874,-191,-460,1565
29,264.0890309999122,9,6822,1413,477,390,-649,2095
30,272.66196700020373,8,7226,1832,124,783,-680,2663
31,281.29690300011134,8,7908,1928,170,1705,-500,3236
32,290.167836999899,8,8365,1849,476,2384,-100,3728
33,298.86377200000425,8,9173,2181,1055,2797,192,4008
34,307.5597070001095,8,10584,2550,1424,2965,357,4135
35,316.2556420002147,8,11356,2966,1377,3539,309,4149
36,325.0475770000776,8,12277,3516,987,4159,-71,4061
37,333.8635109998904,8,12680,3989,240,4722,-281,4156
38,342.59244599979866,8,13030,4833,-1054,5090,-74,4767
39,351.30138100021213,8,13648,5127,-2557,5529,180,5099
40,360.38831299993035,9,13351,5689,-3129,6148,447,5787
41,369.1322479999144,8,11859,5832,-3052,7078,673,6480
42,377.9971819999446,8,9750,5345,-2097,7693,1055,7161
43,386.71711699998923,8,6692,4417,-974,8085,1466,7095
44,395.47005199983687,8,2366,2524,440,8184,1589,6857
45,404.23498700010896,8,-337,417,1831,7756,1385,5615
46,413.09192100015935,8,-3582,-739,2543,7270,750,4014
47,421.84285499979524,8,-7027,426,682,6597,-362,2494
48,430.6727889998001,8,-11649,4023,-1895,6436,-409,1757
49,439.49972400014303,8,-15821,7912,-1756,6744,930,2381
50,448.3266580000418,8,-16486,9988,-320,7100,3528,4074
51,457.10459200017795,8,-17819,10745,1513,8129,4519,5384
52,465.91452700022273,8,-19188,11162,7102,9756,4403,5541
53,474.70246100010627,8,-20068,11096,14315,11153,4116,5328
54,483.4623960000499,8,-19282,8901,23088,10740,3811,5224
55,492.3903290000453,8,-15777,968,28469,8315,2601,5073
56,501.14026399978684,8,-11652,-7170,23959,4090,675,4250
57,509.9111989998164,8,-7740,-11867,10868,-823,-1964,2069
58,518.7551330000133,8,-6488,-10672,-1254,-3638,-3364,167
59,527.5480670002253,8,-6796,-3385,-6271,-3819,-1888,-1250
60,536.3150019998102,8,-4471,2748,-4974,-2613,197,-1696
61,545.1779360000728,8,-1515,5634,-1137,-785,832,-595
62,553.9528700001028,8,502,6159,3148,617,706,-117
63,562.7338049998798,8,1287,6057,6529,780,147,-224
64,571.5597389998948,8,1145,5798,7864,390,-303,-309
65,580.3006739997727,8,389,5002,6931,-320,-543,-326
66,589.0606090001711,8,-669,4054,4705,-638,-646,-344
67,597.7965440001753,8,-1776,2586,3319,-661,-688,-318
68,606.4734790002149,8,-2979,1139,2791,-600,-703,-374
69,615.2484129997902,8,-3726,-76,3720,-954,-607,-742
70,623.9793479999207,8,-4364,-835,5114,-1421,-442,-1262
71,632.7462829999604,8,-4933,-870,6716,-2519,-169,-2021
72,641.5592170001219,8,-5260,-62,7316,-3939,-43,-2141
73,650.2841520000402,8,-6069,378,7437,-5462,0,-2493
74,659.101087000181,8,-6632,559,7264,-6167,18,-2764
75,667.7900220001902,8,-7036,375,6899,-7110,49,-3069
76,676.5819560000637,8,-7511,171,6259,-7895,97,-3387
77,685.3088910002043,8,-8039,248,5612,-8657,248,-3835
78,694.0668259999256,8,-8672,282,4913,-9608,550,-3744
79,702.923759999976,8,-8916,-20,4746,-9990,1106,-3792
80,711.716694000188,8,-9038,-931,4918,-10970,2228,-3717
81,720.5026289998386,8,-9066,-1340,4836,-11934,3082,-3477
82,729.4015620000209,8,-8501,-1696,4542,-12866,3968,-3434
83,738.1844970000202,8,-7411,-816,3870,-14080,4715,-3952
84,747.0474309998281,8,-5910,149,2662,-14089,5159,-4309
85,755.9533650000958,8,-4173,1783,900,-13387,4922,-4545
86,764.7612989999288,8,-2081,2487,-1090,-11510,4175,-4746
87,773.6122330002217,8,104,2916,-2247,-8175,3614,-5207
88,782.3431679998976,8,1373,2208,-2613,-5164,3230,-5348
89,791.142101999867,8,2417,697,-2097,-3599,3086,-5148
90,799.918037000225,8,3894,-446,-355,-2868,3268,-4770
91,809.4989649998752,9,5658,-1240,1147,-3044,3351,-4262
92,818.81989600015,9,7581,-1042,2575,-3378,3211,-3672
93,828.0498270000862,9,8939,-1022,3366,-3293,2938,-3312
94,837.2917579999921,9,9214,-1789,3086,-2925,2290,-2909
95,846.4526900002056,9,8910,-2001,3020,-2668,1919,-2738
96,855.8626200001527,9,8727,-2548,2796,-2395,1442,-2771
97,865.0685510001495,9,8582,-2383,2521,-2115,1108,-2842
98,874.1714829998273,9,8390,-2411,2234,-1806,909,-2769
