,time_ms,delta_ms,aX,aY,aZ,gX,gY,gZ
0,0.0,0,3461,-1425,-166,-439,-181,-79
1,11.340876000758726,11,3354,-1364,-282,-553,-242,-67
2,20.34377800009679,9,3216,-1342,-415,-704,-279,-66
3,29.587678000098094,9,3114,-1266,-573,-840,-294,-42
4,38.593580000451766,9,3026,-1210,-702,-978,-300,-29
5,48.2064759999048,9,2970,-1096,-708,-1053,-269,-25
6,57.39737600379158,9,3010,-963,-678,-1067,-243,2
7,66.62627500190865,9,3085,-839,-647,-1063,-240,19
8,75.84117499936838,9,3158,-718,-458,-771,-219,33
9,85.08107499801554,9,3250,-584,-251,-972,-199,19
10,94.27597500325646,9,3364,-405,225,-939,-218,13
11,103.98386900487822,9,3539,-7,286,-907,-264,1
12,112.87577300390694,8,3792,-15,563,-940,-326,-28
13,121.73267600155668,8,4123,221,779,-1023,-385,-20
14,130.61258000379894,8,4834,614,1105,-1148,-424,12
15,139.6044819994131,8,5482,1443,1304,-1364,-413,95
16,148.46038600080647,8,6481,1976,1613,-1501,-329,373
17,157.3832889989717,8,7772,2440,1912,-1502,-235,993
18,166.26119300053688,8,8703,2804,2119,-1198,-116,1553
19,175.13509600394173,8,9446,3213,2226,-446,245,1979
20,184.05299900041427,8,10241,3666,2036,481,50,2341
21,192.83390400232747,8,11027,3964,1349,1666,-5,2678
22,201.70280700403964,8,12251,3822,1053,3242,-22,2892
23,210.54671100137057,8,12941,3675,1060,4309,336,3001
24,219.2016170010902,8,13053,3636,1435,4741,838,3128
25,227.9265219985973,8,13465,3949,1816,4603,1163,3345
26,236.74542600201676,8,13548,4394,1860,4169,936,3499
27,245.48133100324776,8,14030,5105,1040,3715,372,3467
28,254.2252359999111,8,13657,6610,-881,3733,-648,3461
29,263.1091400035075,8,12603,7942,-2785,4314,-969,3982
30,271.8390450027073,8,11114,9160,-4762,5330,-732,4590
31,280.620950004959,8,7178,9514,-5176,7109,21,5530
32,289.43785400042543,8,3997,9396,-4555,8243,1175,6405
33,298.2947569980752,8,-526,8398,-2493,9228,2666,7199
34,307.0686620048946,8,-5558,7174,538,9983,3403,7839
35,315.9415660047671,8,-10836,5210,3372,10110,3652,7940
36,324.7364700000617,8,-16312,2977,4749,9464,3380,7393
37,333.6883730007685,8,-19345,-1861,4774,8512,2203,5756
38,342.4852770040161,8,-20997,-3689,4617,7343,2211,3531
39,351.3771810030448,8,-21549,-1931,4827,5636,3204,3477
40,360.1930849981727,8,-22198,891,4966,4882,3791,4543
41,369.05898799886927,8,-22103,2013,7022,6726,4490,5379
42,377.8558929989231,8,-20899,1054,11325,9106,4828,5503
43,386.76179599860916,8,-18531,-1514,18068,10012,4893,5374
44,395.6107000049087,8,-16022,-5832,21386,7791,4012,4362
45,404.49860299850116,8,-12680,-13526,21179,3955,1050,2742
46,413.4145060015726,8,-10919,-14129,17080,-1320,-1801,-134
47,422.3264090032899,8,-10208,-10979,9065,-6297,-3901,-2496
48,431.241313002829,8,-11289,-4611,3514,-9806,-4149,-3863
49,440.08321600267664,8,-10753,2998,660,-10252,-2793,-4172
50,449.0071190011804,8,-9286,6077,-1706,-8689,-1807,-3451
51,457.8340230000322,8,-8101,5697,-2239,-6281,-1215,-3143
52,466.8309260014212,8,-8059,3711,-2093,-3634,-383,-3129
53,475.6698300043354,8,-8572,1150,-943,-2933,408,-3513
54,484.67573200468905,9,-9016,-1302,1399,-3458,614,-4258
55,493.51363599998876,8,-9766,-3091,2676,-5102,877,-4545
56,502.44053899950814,8,-10889,-4318,3210,-7940,1193,-5031
57,511.3184420042671,8,-11208,-4899,3192,-10485,1906,-5506
58,520.1243460032856,8,-10511,-3945,3114,-12690,2501,-5900
59,529.0452500048559,8,-9475,-2163,2511,-14154,3202,-6123
60,537.8601539996453,8,-8114,-585,1246,-14023,3518,-5965
61,546.7600570045761,8,-5533,955,-212,-11734,3405,-6022
62,555.5449610037613,8,-3196,910,-694,-8480,3394,-6470
63,564.4158650029567,8,-1559,-372,-697,-5598,3413,-6748
64,573.1927700035158,8,497,-1298,441,-3220,3107,-6656
65,582.0466730001499,8,1639,-1247,1684,-2130,2539,-6382
66,590.7705790014006,8,3008,-258,2984,-2131,1489,-6121
67,599.6554820012534,8,4191,332,3614,-2409,486,-6038
68,608.4043869996094,8,5329,838,3796,-3001,-80,-5931
69,617.2752909988048,8,6523,1261,3555,-3958,-457,-5663
70,626.1081949996878,8,7303,1849,3116,-4151,-1252,-5353
71,634.9520980002126,8,8188,2613,2537,-4241,-1581,-4880
72,643.8110020026215,8,9109,2873,1825,-3816,-1816,-5049
73,652.6179060019786,8,10019,3269,1459,-2198,-1540,-4804
74,664.127781004936,11,11050,3806,1480,-846,-1447,-4338
75,673.1206840049708,8,11996,3314,2472,430,-852,-3648
76,681.9815870039747,8,12148,2757,3867,1629,-348,-3179
77,690.8594909982639,8,11437,2277,4668,1867,-259,-2839
78,699.8203930052114,8,10513,2302,4749,1689,-795,-2697
79,708.6662970032194,8,10017,3215,3883,1272,-1144,-2245
80,717.5262009986909,8,8687,3695,2306,634,-1078,-1529
81,726.3421050010948,8,7718,3554,718,398,-272,-620
82,735.2240090040141,8,6761,2736,-242,459,289,433
83,743.987913003366,8,5638,1360,-1227,640,653,958
84,752.8318170006969,8,4562,75,-2059,834,593,802
85,761.7117210029392,8,3991,-823,-2776,860,518,481
86,770.5156250012806,8,3276,-1375,-3256,780,634,-25
87,779.3105290038511,8,3179,-1025,-3265,790,1129,-549
88,788.2324320016778,8,3565,-342,-2838,947,1462,-759
89,797.0673360032379,8,3500,196,-2309,1152,1521,-641
90,805.9472399982042,8,3369,92,-1716,1301,1410,-484
91,815.4491370005417,9,3201,-467,-991,1249,1239,-473
92,824.740036005096,9,2798,-935,-540,852,943,-543
93,833.9859350016923,9,2517,-1238,-223,378,707,-747
94,843.3488330047112,9,2422,-1150,-32,-122,422,-955
95,853.3157249985379,9,2483,-744,8,-382,233,-1044
96,862.5446250007371,9,2756,-9,-115,-461,75,-1000
97,871.7755239995313,9,2854,100,-197,-399,-12,-824
98,881.0544240041054,9,3037,133,-221,-183,-21,-664
99,890.2173239985132,9,3188,123,-133,80,27,-498
100,899.3802240001969,9,3569,29,35,397,44,-389
101,908.5121250027441,9,3445,-234,231,559,18,-266
102,918.2580190026783,9,3806,10,357,601,253,-179
103,927.1029230003478,8,3703,-38,387,488,-43,-79
104,936.0808260025806,8,3829,-70,251,385,-230,25
105,944.8907300029532,8,3964,-155,37,242,-306,157
106,953.8656320000882,8,3968,-298,-166,102,-340,223
107,962.6825360028306,8,4019,-354,-438,3,-378,511
108,971.6314390025218,8,4057,-425,-684,20,-398,298
109,980.47034299816,8,4064,-604,-1018,64,-430,329
110,989.2592480027815,8,3990,-1017,-1219,128,-442,317
111,998.2341499999166,8,3928,-875,-1449,185,-425,268
