,time_ms,delta_ms,aX,aY,aZ,gX,gY,gZ
0,0.0,0,3381,-1809,-207,-494,-753,94
1,11.276876997726504,11,3396,-1712,-238,-519,-776,75
2,20.45577799435705,9,3382,-1563,-221,-508,-786,41
3,29.74067699688021,9,3462,-1385,-175,-494,-753,24
4,39.010575994325336,9,3602,-1069,-25,-490,-687,42
5,48.40047399920877,9,3847,-576,156,-503,-612,79
6,57.562373993278015,9,4140,-499,405,-533,-541,138
7,66.82927299698349,9,4812,-159,543,-651,-502,185
8,76.01117399462964,9,5190,395,679,-820,-479,296
9,85.24107299308525,9,6082,935,849,-1264,-454,535
10,95.43396199296694,10,7077,1662,929,-1169,-444,859
11,104.6508619983797,9,7973,2393,910,-1096,-416,1164
12,114.20775799342664,9,8735,3229,893,-856,-198,1453
13,123.12066099548247,8,10425,3736,789,-299,422,1721
14,131.9945649956935,8,11987,4793,641,46,611,2291
15,140.92046799487434,8,12633,5337,444,674,1055,2391
16,149.71237199642928,8,12718,5349,243,1725,1330,2864
17,158.62927499983925,8,12962,5593,135,2485,1559,3194
18,167.3711799958255,8,13227,5764,6,3038,2018,3584
19,176.13408499892103,8,13532,5531,-151,3550,2024,3917
20,184.96298899844987,8,13280,5168,-751,3922,2003,4134
21,193.78489299560897,8,12767,5071,-1094,4275,1948,4260
22,203.08779199694982,9,11669,4957,-1676,4517,2000,4436
23,211.89269599562977,8,10494,5161,-1772,4827,2297,4639
24,220.64560099533992,8,8918,5845,-1125,5422,2481,5093
25,229.4755049952073,8,6716,7016,-144,6166,2575,5705
26,238.32840799877886,8,4376,7835,1496,6967,2495,6435
27,247.25331099762116,8,2163,7865,2745,7306,1915,7043
28,256.05221599835204,8,-402,6972,2280,7452,1105,7272
29,264.90311899397057,8,-3892,5577,1374,7885,268,6710
30,273.8160229928326,8,-7205,3881,811,8206,-263,5768
31,282.718925998779,8,-10459,4130,256,8205,-229,4803
32,291.65082899999106,8,-14454,5732,-329,7495,-25,4477
33,300.58473099779803,8,-20531,9700,-1904,7834,1215,5320
34,309.5116339973174,8,-27233,12269,-1039,9459,3559,6653
35,318.39853799465345,8,-32725,9686,8601,12150,6490,7271
36,327.3544399999082,8,-32764,6061,22333,14270,9008,6550
37,336.19834399723914,8,-28415,-1385,32764,12564,9731,6041
38,345.2402459952282,9,-21796,-10529,32764,8848,6457,4701
39,354.0681499944185,8,-12762,-19589,28578,1695,136,2017
40,363.0270519934129,8,-7784,-21986,12665,-8053,-6514,-904
41,371.8959559992072,8,-10968,-11539,-450,-11727,-10507,-2876
42,380.8418589978828,8,-11273,3079,-6992,-12658,-6511,-4035
43,389.6877629958908,8,-8156,12330,-7362,-10444,-743,-3152
44,398.3936679942417,8,-4177,11098,-4508,-3112,1079,-2070
45,407.28657099680277,8,-3622,6535,960,1144,1890,-1974
46,416.16447499836795,8,-5278,2309,5793,2061,1871,-2514
47,424.9853789951885,8,-6128,-426,9569,287,1031,-3313
48,433.94628099486,8,-7689,-1611,10215,-3903,-320,-4064
49,442.94218299910426,8,-9032,-815,9552,-7638,-706,-4195
50,451.75708799797576,8,-9867,-219,8162,-9971,-166,-3944
51,460.59999099816196,8,-10210,-929,6559,-10725,37,-3857
52,470.09588799846824,9,-10448,-2588,5466,-10597,120,-4205
53,478.9857910000137,8,-10265,-3418,4285,-10542,171,-5021
54,487.81869499362074,8,-9789,-3333,3199,-10800,392,-5531
55,496.7095989995869,8,-9210,-3091,1704,-11635,902,-5782
56,505.602501994872,8,-8203,-3322,638,-12277,1921,-6337
57,514.4914049960789,8,-7470,-3067,-80,-12614,2678,-7345
58,523.2563099998515,8,-7030,-1949,-465,-12283,3329,-7938
59,532.172212995647,8,-5625,-562,146,-10770,3758,-8908
60,541.0221169950091,8,-4295,838,591,-9381,3707,-9316
61,549.8990199994296,8,-2786,1857,971,-7392,2861,-9377
62,558.7629239962553,8,-927,3517,1355,-5293,2141,-9193
63,567.5648279939196,8,1410,4662,2048,-3436,1269,-8321
64,576.493730994116,8,4016,5523,2531,-2332,47,-7258
65,585.311634997197,8,5608,5634,2633,-1939,-715,-5901
66,594.2325379946851,8,6659,5514,2426,-2062,-621,-5221
67,603.1334409999545,8,7672,5664,2367,-2409,-380,-4952
68,612.0053449994884,8,8879,6401,3122,-2729,-147,-4550
69,620.9952469944255,8,10831,7930,4493,-2475,-230,-4090
70,629.8831509993761,8,13434,8418,5956,-1564,-588,-3211
71,638.8210529985372,8,14807,8742,5883,429,-1271,-2495
72,647.675956999592,8,14908,8849,4861,1675,-1809,-1971
73,656.6648589941906,8,14876,8804,3064,2290,-1504,-1049
74,665.5757619955693,8,12906,8203,2147,1863,-724,-174
75,674.480665998999,8,9912,6540,1177,1670,-140,578
76,683.3295689939405,8,8195,4932,264,1606,104,921
77,692.301471994142,8,6754,3584,-712,1944,281,1007
78,701.132375994348,8,5544,2559,-1012,2381,551,829
79,710.1422779960558,9,4245,1753,-971,2420,838,567
80,719.0031809950597,8,3721,1245,-896,2041,1062,326
81,727.9640839988133,8,3396,1276,-838,1491,1112,162
82,736.8629869961296,8,3354,1121,-453,771,1168,219
83,745.7218909985386,8,3107,308,-151,626,1213,390
84,754.5367949933279,8,2921,-16,199,526,1191,760
85,763.397698996414,8,2762,-785,948,597,1111,511
86,772.2546019940637,8,2732,-1455,1497,734,912,346
87,781.1615059981705,8,2760,-1792,1955,811,617,156
88,790.0224089971744,8,2952,-1581,2134,608,327,48
89,798.8443129943334,8,3008,-1546,1979,225,-2,23
90,807.9642140000942,9,3043,-1399,1478,-148,-205,55
91,817.2631130000809,9,3165,-1286,773,-456,-369,87
92,826.5520119966823,9,3272,-1211,497,-563,-436,83
93,835.7339119975222,9,3567,-942,108,-566,-442,115
94,844.9808119985391,9,3811,-645,-287,-451,-434,254
95,854.2237109941198,9,3925,-582,-639,-179,-405,349
96,863.439610999194,9,3992,-821,-711,111,-313,427
97,872.6535109963152,9,4089,-1011,-814,319,-269,509
98,881.8664099962916,9,4061,-1519,-818,471,-261,549
99,891.1323099964648,9,3924,-1566,-818,414,-255,515
100,900.2852099947631,9,3923,-1678,-930,216,-248,448
101,909.8661059979349,9,3926,-1813,-1124,34,-271,385
102,918.7610089938971,8,3876,-1752,-1400,-148,-278,308
103,927.6169129952905,8,3948,-1661,-1588,-308,-225,243
104,936.4728169966838,8,3993,-1447,-1700,-293,-165,201
105,945.4377189977095,8,4018,-1335,-1630,-211,-104,189
106,954.3646219972288,8,3984,-1261,-1563,-128,-50,188
107,963.2395259977784,8,3938,-1248,-1463,-43,-33,190
108,972.107428999152,8,3861,-1255,-1469,-23,-34,204
109,981.0143319991766,8,3708,-1263,-1429,-49,-9,213
110,989.8562359958305,8,3668,-1223,-1389,-65,14,228
111,998.7691389978863,8,3609,-1229,-1415,-91,23,270
