,time_ms,delta_ms,aX,aY,aZ,gX,gY,gZ
0,0.0,0,3688,-1409,-798,-291,-59,-55
1,11.473874998046085,11,3661,-1321,-763,-8,-12,-25
2,20.60377599991625,9,3635,-1336,-705,-212,6,10
3,29.797675997542683,9,3639,-1340,-647,-166,30,30
4,38.91757699602749,9,3348,-1401,-593,-126,38,44
5,48.36247499770252,9,3585,-1449,-545,-112,41,26
6,57.57437499414664,9,3619,-1518,-487,-110,21,21
7,66.8382739968365,9,3644,-1543,-460,-118,-5,24
8,76.05417399463477,9,3687,-1557,-505,-147,-27,31
9,85.31507299630903,9,3702,-1576,-558,-189,-44,49
10,94.51697299664374,9,3685,-1519,-623,-510,-44,79
11,104.10786899592495,9,3704,-1471,-697,-296,-22,123
12,113.26076999830548,9,3714,-1493,-1021,-317,-12,174
13,122.22967200068524,8,3693,-1510,-775,-305,1,201
14,131.15757500054315,8,3692,-1764,-800,-268,21,226
15,140.0514779961668,8,3689,-1592,-519,-198,58,226
16,148.87038299639244,8,3750,-1614,-671,-130,95,202
17,157.72728599404218,8,4092,-1610,-589,-84,110,186
18,166.5301909961272,8,3957,-1295,-495,-80,104,189
19,175.53309299546527,9,4036,-1446,-421,-154,82,191
20,184.34799699753057,8,4085,-1284,-333,-264,68,193
21,193.13090200012084,8,4189,-995,-255,-383,29,257
22,202.1128039996256,8,4592,-457,-257,-472,-19,434
23,210.9257079937379,8,5096,395,-245,-454,-74,1021
24,219.64861399465008,8,6049,1059,-167,-343,-39,1294
25,228.49351699551335,8,7337,1716,-87,180,32,1983
26,237.3434209948755,8,8899,2456,185,657,499,2373
27,246.31532399507705,8,10476,3502,417,1546,673,2662
28,255.18222699611215,8,11932,3968,588,2482,1046,2969
29,264.0331309958128,8,13641,4642,535,3373,1354,3138
30,272.6740369980689,8,14669,5304,-104,3942,1354,3157
31,281.588940997608,8,15352,6366,-1291,4258,778,3149
32,290.42084499815246,8,15913,7563,-4014,4362,667,3156
33,299.3597469976521,8,16024,8856,-6465,5094,576,3445
34,308.1806519985548,8,15792,10084,-8340,6145,1472,3785
35,317.17955399653874,8,14203,10808,-8769,7690,2440,4423
36,326.0094579964061,8,11582,10059,-6980,8975,3267,5523
37,335.0443599993014,9,7476,9316,-4460,9978,3966,6214
38,343.85526400001254,8,4274,8204,-2341,9894,4173,6866
39,352.6811679985258,8,624,6262,-308,9546,3841,6910
40,361.55907200009096,8,-2747,4142,1847,9063,3622,5642
41,370.44097499892814,8,-7273,2386,2624,8452,2573,4452
42,379.35287800064543,8,-11133,3919,1297,8462,1238,3507
43,388.21478199679404,8,-15867,7386,-659,8903,1634,3175
44,397.1306849998655,8,-20270,9755,-134,9256,4002,3829
45,406.00958899449324,8,-25971,11154,3880,9533,6189,4718
46,414.9024919970543,8,-29927,11307,8277,10552,6669,5428
47,423.6983959999634,8,-31793,10294,15325,11156,6228,5658
48,432.5133009988349,8,-30517,6973,26485,10679,5535,5761
49,441.36820399580756,8,-26207,-498,31552,8197,4519,5826
50,450.2241079972009,8,-18888,-8390,30321,4867,2386,4331
51,459.0800119985943,8,-12145,-14406,23113,-735,-2000,1018
52,467.9639159949147,8,-11089,-13115,8494,-7217,-5518,-4258
53,476.8248189939186,8,-14237,-4885,3020,-10935,-6765,-6709
54,485.70772299717646,8,-15544,6851,733,-14389,-4479,-6544
55,494.4786269988981,8,-13236,18047,-1134,-13944,-1597,-4342
56,503.3425309957238,8,-9500,18419,-3632,-9469,-1576,-2559
57,512.2124349945807,8,-7713,13041,-2890,-3636,-1622,-2073
58,521.0903379993397,8,-7015,7986,-402,334,-1197,-2518
59,529.970241994306,8,-7083,3687,2577,-17,-748,-2986
60,538.7881459973869,8,-7966,1712,4656,-2342,-684,-3341
61,547.7630479945219,8,-8817,554,5365,-5393,-1059,-3665
62,556.5669529969455,8,-9593,262,4736,-8735,-963,-4088
63,568.4308239942766,11,-9478,446,2901,-9598,-560,-3877
64,577.3197269954835,8,-7747,353,1851,-9220,-322,-3953
65,586.3056300004246,8,-6528,-68,903,-8612,-276,-4107
66,595.2435329963919,8,-4396,-791,-100,-7882,-463,-4432
67,604.2084349974175,8,-2914,-1314,-878,-7349,-732,-4794
68,613.3043359950534,9,-1407,-2194,-1457,-7348,-923,-4966
69,622.3292379945633,9,29,-2215,-1542,-8137,-1166,-4922
70,631.2611409957753,8,1605,-1287,-1678,-9259,-1271,-4785
71,640.1310449946322,8,3246,-121,-1325,-10612,-1104,-4820
72,649.0579479941516,8,4349,1752,-885,-11284,-568,-4972
73,657.9928509963793,8,5438,3033,-270,-11609,-524,-5124
74,666.914753994206,8,6837,3767,301,-12437,-296,-5193
75,675.80565699609,8,9018,4511,74,-12421,-764,-5169
76,684.6975609951187,8,11051,6118,-750,-10931,-1640,-5549
77,693.6154639988672,8,12825,6180,-2258,-8668,-1714,-5744
78,702.5233669992303,8,14111,5448,-2345,-5034,-1470,-5050
79,711.4812699946924,8,14990,5072,-1872,-2372,-951,-4278
80,720.3671729948837,8,14801,4970,-734,-338,-377,-3258
81,729.2900760003249,8,14075,4183,586,834,-438,-2800
82,738.2069789964589,8,12872,3666,1179,1113,-689,-2059
83,747.1078829985345,8,11786,3514,805,543,-660,-1045
84,756.3417819983442,9,10221,2981,-307,-8,-239,-75
85,765.1826859946596,8,8093,2030,-1092,-130,409,860
86,773.9625909962342,8,6634,873,-1465,9,985,1606
87,782.5634969995008,8,5202,-595,-1525,545,1424,1988
88,791.4374009997118,8,3910,-1899,-1812,1038,1524,2012
89,800.319303998549,8,3022,-3083,-2280,1459,1216,1669
90,809.0262099940446,8,2353,-3578,-2528,1710,1045,919
91,817.8811139950994,8,2579,-3594,-2447,1776,1097,372
92,826.7260169959627,8,2765,-3276,-2442,1584,1283,63
93,835.6019209968508,8,2825,-2452,-2169,1352,1549,-40
94,844.3668260006234,8,3028,-1842,-1562,1186,1649,-57
95,853.161729995918,8,3272,-1677,-1208,788,1565,8
96,862.0116339952801,8,3293,-1864,-620,774,1375,16
97,870.881537994137,8,3121,-2008,-241,482,980,-66
98,879.7094420006033,8,3059,-2116,-95,153,606,-229
99,888.6383449935238,8,3044,-2172,-140,-124,308,-320
100,897.4692489937297,8,3060,-2083,-252,-394,100,-372
101,906.3751520006917,8,3016,-1961,-413,-511,-71,-385
102,915.300054999534,8,3049,-1713,-546,-556,-161,-400
103,924.2079579998972,8,3088,-1604,-813,-502,-239,-405
104,933.034861998749,8,3072,-1547,-1052,-334,-263,-368
105,941.8817659970955,8,3023,-1598,-1194,-173,-187,-320
106,950.8306689967867,8,2983,-1471,-1231,26,-107,-272
107,959.6725730007165,8,3142,-1389,-1261,200,-24,-229
108,968.6684749976848,8,3286,-1454,-1228,359,254,-185
109,977.5373789962032,8,3313,-1533,-1112,392,15,-199
110,986.560280995036,9,3397,-1481,-1067,340,16,-241
111,995.3921849955805,8,3588,-1469,-1135,235,-16,-225
