,time_ms,delta_ms,aX,aY,aZ,gX,gY,gZ
0,0.0,0,3200,-2067,267,-29,31,-181
1,10.369850999950359,10,3377,-2511,188,9,14,-125
2,19.41972200006603,9,3329,-2300,179,2,-14,-143
3,28.72558800004299,9,3328,-2383,121,56,-42,-141
4,37.99245499999415,9,3274,-2381,106,135,-66,-140
5,47.41932000001725,9,3213,-2407,126,243,-44,-158
6,56.71518700000888,9,3251,-2340,138,325,-32,-197
7,65.78005699998357,9,3351,-2554,183,354,-23,-211
8,75.0399240000661,9,3377,-2242,241,325,-3,-200
9,84.26879200010262,9,3356,-2133,189,234,5,-189
10,93.49066000004314,9,3328,-2071,88,195,-26,-159
11,102.62552900007904,9,3277,-2017,-69,188,-66,-150
12,111.8763960000706,9,3187,-1967,-263,263,-94,-150
13,121.02926500006106,9,3160,-1881,-724,385,-99,-170
14,130.22913300005712,9,2824,-1880,-670,623,-84,-166
15,139.44500100001278,9,3047,-1802,-777,860,-37,-200
16,148.69486900010997,9,3320,-1753,-650,1056,32,-222
17,158.07573400002184,9,3066,-1664,-409,1155,167,-185
18,168.69558200005486,10,3058,-1545,-232,1109,248,-175
19,177.6554540001598,8,3037,-1422,54,976,256,-141
20,186.33632900014163,8,3176,-1250,225,751,263,-69
21,194.97720599997592,8,3138,-1221,298,259,248,-7
22,203.67208100014977,8,3194,-999,356,267,267,26
23,212.44995500001096,8,3265,-1015,453,132,335,80
24,221.29682800004957,8,3374,-1007,752,96,369,115
25,229.98870400010674,8,3481,-1079,670,183,355,156
26,239.42356900010964,9,3630,-1153,844,277,323,170
27,248.27444200013815,8,3752,-1292,1024,422,231,173
28,257.1163150000757,8,4094,-1370,1223,524,126,151
29,265.89118900005815,8,3920,-1444,1371,554,27,123
30,274.79106200007664,8,4067,-1543,1451,489,-63,112
31,283.5739360000389,8,4149,-1678,1410,364,-181,136
32,292.44280900002195,8,4217,-1808,1271,243,-272,169
33,301.28268199996455,8,4262,-1957,1075,143,-301,171
34,310.1395549999779,8,4284,-2098,881,62,-287,167
35,319.03242800012777,8,4310,-2226,689,57,-245,173
36,327.8703010000754,8,4256,-2473,596,154,-205,148
37,336.77717399996254,8,4129,-2662,667,285,-187,103
38,345.5150480001521,8,3938,-2815,758,426,-167,30
39,355.0759110000854,9,3600,-2929,972,527,-153,-75
40,364.2987790001371,9,3404,-2571,1156,437,-159,-125
41,373.16465200001403,8,3154,-2557,1282,293,-168,-132
42,382.17352300011953,9,2943,-2105,1341,139,-171,-111
43,391.02939600002173,8,2671,-1687,1393,-240,-192,-26
44,400.4072620000443,9,2336,-1225,1428,-56,-203,49
45,409.33013400012896,8,1995,-578,1536,-35,-210,215
46,418.2710059999408,8,1757,-111,1843,21,-213,393
47,427.22687700006645,8,1549,376,2136,132,-230,590
48,436.115749999999,8,1354,852,2598,263,-270,788
49,444.93962399997145,8,1224,1096,3091,388,-342,1027
50,453.7404980001156,8,1223,1303,3839,466,-445,1236
51,462.6493700000083,8,1433,1324,4418,395,-571,1507
52,471.4722430001075,8,1661,1272,4893,232,-786,1830
53,480.45611500015184,8,1763,1144,5166,20,-1027,2208
54,489.3019880000793,8,1875,941,5233,-145,-1310,2489
55,498.20285999999214,8,2009,609,5153,-204,-1582,2775
56,506.98373499994887,8,2232,204,5048,-191,-1804,3012
57,515.7826080001087,8,2485,-280,4726,-152,-2044,3237
58,524.7294800001328,8,2822,-640,4207,-74,-2238,3388
59,533.5133539999788,8,3408,-1398,3815,-95,-2367,3545
60,542.3822269999619,8,4277,-2021,3157,-237,-2388,3697
61,551.2121010001465,8,4917,-2439,2155,-487,-2283,3773
62,560.0619740000639,8,5865,-3330,1476,-999,-2135,3817
63,568.8788479999403,8,6203,-4473,826,-1054,-2053,3768
64,577.6757220000945,8,6585,-5832,204,-1636,-1870,3594
65,586.4335960000062,8,7182,-6690,-624,-2407,-1520,3080
66,595.32346900005,8,7662,-7213,-1778,-3641,-1099,2988
67,604.1343419999521,8,7475,-7236,-5101,-5600,-723,2377
68,612.9492160000609,8,8235,-5471,-10249,-5960,-444,1613
69,621.8260890000238,8,9351,-3954,-14183,-5220,426,532
70,630.6129629999759,8,10771,-2204,-15000,-3875,1666,219
71,639.483835999954,8,12583,-386,-13058,-2567,3144,125
72,648.3457090000684,8,13101,1491,-11582,-2622,4134,618
73,657.2165820000464,8,13958,4693,-12028,-2649,3885,1773
74,666.1394540001311,8,14350,6074,-13463,-1745,3600,2367
75,674.9663269999928,8,13065,6328,-13425,496,3397,3226
76,683.8912000000619,8,11342,4763,-13188,2323,3212,3672
77,692.6980729999741,8,9989,3829,-14239,3225,3006,3572
78,701.4879470000324,8,7031,1396,-17759,2895,3089,2729
79,710.4978180000217,9,3765,-493,-19960,1458,4048,1891
80,719.3056920000345,8,2766,8,-20912,-1251,5670,1554
81,728.1625650000478,8,2014,2562,-22294,-3199,6773,2148
82,736.9834390001415,8,700,4324,-23689,-3612,7178,3427
83,745.8103120000033,8,-1577,5026,-23041,-2257,6993,4350
84,754.7341839999717,8,-4853,4258,-21211,443,6428,4957
85,763.5860580001008,8,-7947,3348,-19223,2190,5973,4969
86,772.4209309999424,8,-12433,3173,-17264,2950,5791,4699
87,781.3518030000068,8,-16980,3030,-14113,2606,6419,4895
88,790.1986760000455,8,-21347,1811,-10283,2611,6723,5470
89,799.1775479999887,8,-22406,667,-5935,3025,6763,5544
90,808.0054209999616,8,-22891,-809,354,3696,6465,4939
91,816.8722939999498,8,-23049,-2661,4521,3657,5666,3866
92,825.7221670000945,8,-21416,-3811,7521,3544,4692,2543
93,834.5030410000618,8,-20376,-3787,8880,1923,3325,1464
94,843.3709140001611,8,-18805,-3079,8614,1127,2398,394
95,852.1537880001233,8,-17659,-2883,8511,803,1806,-206
96,860.9956620000503,8,-16402,-2812,8435,681,1343,-462
97,869.7665360000428,8,-15532,-2713,8015,274,588,-785
98,878.5364100001516,8,-14176,-2505,7570,109,110,-1005
99,887.2602850001385,8,-12778,-2086,6907,-346,-197,-1078
100,896.1521579999498,8,-11547,-2116,5797,-582,-607,-974
101,904.9160320000738,8,-10142,-2210,4818,-484,-1013,-814
102,913.7499060000209,8,-9371,-2452,4128,-57,-1390,-683
103,922.547780000059,8,-8697,-2841,3578,153,-2044,-488
104,931.2946540001121,8,-8222,-3602,2571,219,-2219,-34
105,940.091528000039,8,-7911,-4378,1646,288,-2511,-136
106,948.9494010001636,8,-7727,-5470,528,402,-2779,-128
107,957.842274000086,8,-7658,-6832,-652,589,-3296,-261
108,966.8111450000652,8,-7542,-7491,-2175,656,-3199,-445
109,975.6630189999669,8,-6997,-8092,-2994,612,-3183,-661
110,984.5108920001167,8,-6410,-8417,-3656,476,-3162,-849
111,993.4277639999891,8,-5829,-8627,-4340,473,-3261,-1037
112,1002.2286380001333,8,-5007,-8446,-5301,762,-3657,-1484
113,1011.2415090000013,9,-4094,-8388,-5700,1477,-4049,-1501
114,1020.0343829999383,8,-3524,-8490,-6466,1972,-4457,-1757
115,1029.0192540001044,8,-2385,-8009,-7276,2125,-5056,-2270
116,1037.9261260000021,8,-1271,-7446,-8683,2175,-5062,-2317
117,1046.8799980001222,8,-315,-6833,-10279,2139,-5176,-2716
118,1055.7618709999588,8,610,-5424,-11101,2213,-5100,-3125
119,1064.7217420000743,8,1267,-4200,-10812,2137,-4551,-3496
120,1073.6586140001236,8,1974,-3193,-10465,2100,-4096,-3614
121,1082.2844910001095,8,2506,-1607,-9562,1409,-3911,-3736
122,1091.2583619999623,8,2569,-310,-8791,1142,-3741,-3882
123,1100.1342350000414,8,2586,306,-7758,1052,-3741,-3991
124,1109.1171059999851,8,2516,1095,-6949,1084,-3741,-4067
125,1117.9559800000334,8,2583,1546,-6260,1223,-3626,-4057
126,1126.9958499999575,9,2548,1741,-5572,1275,-3551,-3991
127,1135.8547229999658,8,2449,2013,-4281,1156,-3376,-3944
128,1144.8875940000107,9,2550,2300,-2912,722,-3018,-3922
129,1153.7164670000948,8,2726,2618,-1660,153,-2502,-3872
130,1162.6053400000274,8,3363,3479,-401,-558,-1633,-3710
131,1171.4812130001064,8,4317,4429,875,-813,-1237,-3137
132,1180.3540860000794,8,5560,4082,1908,-991,-820,-2873
133,1189.1829590001635,8,7159,4430,2724,-130,-640,-2309
134,1197.9788339999686,8,8068,4434,3669,501,-698,-1811
135,1206.8607060000431,8,8692,3823,4381,1466,-1187,-1508
136,1215.6965799999853,8,9223,3704,5500,2299,-1869,-1322
137,1224.5944520000194,8,9473,3512,5861,2475,-2465,-1223
138,1233.7613209999745,9,9753,3086,5878,2032,-2680,-773
139,1242.6311940000687,8,10030,3076,5185,1429,-2437,-698
140,1251.3920680000865,8,10081,2586,4463,530,-2008,-192
141,1260.208941999963,8,9685,1674,3639,37,-1365,124
142,1269.1208139999617,8,8557,358,2923,-142,-346,326
143,1277.9326879999644,8,7374,-849,2270,-339,111,372
144,1286.9185600000037,8,6013,-1776,1688,-247,415,225
145,1295.7594330000575,8,5304,-2630,1461,121,435,48
146,1304.646305999995,8,4727,-2940,1453,706,314,-91
147,1313.5441780000292,8,4576,-2926,1456,982,107,-185
148,1322.363052000128,8,4482,-2846,1316,946,-14,-173
149,1331.302924000056,8,4334,-2696,898,361,-110,-116
150,1340.18079700013,8,4100,-2632,417,93,-101,-64
151,1349.088669000139,8,3670,-2512,-132,-283,34,-67
152,1358.0455410001377,8,3306,-2401,-737,-580,166,-157
153,1367.0174119999956,8,2774,-1931,-1115,-782,507,-282
154,1375.9032850000494,8,2472,-1893,-1371,-806,292,-383
155,1384.796157999972,8,2144,-1542,-1411,-720,273,-536
156,1393.6240309999448,8,2020,-1202,-1353,-290,236,-745
157,1402.50690400012,8,2130,-708,-1208,-288,187,-838
158,1411.3897770000676,8,2450,-38,-1023,-135,159,-830
159,1420.2336500000001,8,2555,-70,-960,-100,44,-672
160,1429.1985219999788,8,2964,319,-472,235,7,-552
161,1438.016394999977,8,3249,283,-93,100,146,-438
162,1446.9462670001576,8,3276,219,242,96,323,-28
163,1455.8031399999436,8,3416,-109,425,-22,362,-68
164,1464.7620119999374,8,3578,-395,512,-153,242,-53
165,1473.7148839999463,8,3358,-655,560,-258,54,-70
166,1482.5157580000905,8,3494,-814,576,-285,-100,-40
167,1491.3546310001493,8,3645,-1006,544,-300,-181,61
