,time_ms,delta_ms,aX,aY,aZ,gX,gY,gZ
0,0.0,0,3095,-2154,917,-27,-115,-2
1,10.243848999834881,10,3075,-2183,900,10,-155,16
2,19.418714000039472,9,3078,-2169,905,57,-233,28
3,28.607578999981342,9,3099,-2137,904,88,-279,52
4,37.596445999952266,8,3065,-2166,893,116,-340,85
5,47.04730699995707,9,3020,-2232,862,146,-422,121
6,56.23817199989389,9,2985,-2229,846,186,-473,142
7,65.49303499991765,9,2948,-2221,832,185,-509,162
8,74.73189899997124,9,2933,-2219,794,193,-522,191
9,83.98476299998947,9,2991,-2126,768,203,-550,212
10,93.02062999995542,9,3002,-2002,779,207,-577,269
11,103.04848199984917,10,3017,-1861,777,222,-617,336
12,111.98835000004692,8,3051,-1756,766,252,-662,433
13,120.7832210000106,8,3039,-1651,731,306,-718,505
14,129.5370919999641,8,3016,-1578,741,345,-756,590
15,138.37296199994853,8,2989,-1474,724,374,-786,665
16,147.11783300003844,8,2898,-1457,676,406,-862,745
17,155.8867039998404,8,2834,-1461,629,454,-925,817
18,164.61857499984944,8,2729,-1473,552,523,-982,880
19,174.244434000002,9,2654,-1527,400,566,-1077,952
20,183.1003029999465,8,2639,-1606,229,643,-1159,1048
21,191.96317299997645,8,2609,-1680,137,708,-1225,1131
22,200.77204299991536,8,2616,-1740,21,744,-1536,1224
23,210.30890299994098,9,2563,-1914,-59,746,-1349,1314
24,221.3897399999496,11,2504,-1990,-157,699,-1382,1339
25,230.09461099991313,8,2438,-2025,-279,628,-1415,1352
26,239.09947899983308,9,2424,-2038,-447,605,-1471,1355
27,247.71135199989658,8,2427,-2062,-654,625,-1533,1363
28,256.5702219999366,8,2416,-2061,-757,682,-1589,1376
29,265.4900899999575,8,2480,-2124,-860,747,-1621,1378
30,274.37895899993237,8,2538,-2236,-942,795,-1630,1371
31,283.2498289999421,8,2537,-2425,-933,851,-1642,1313
32,292.12869799994223,8,2574,-2558,-883,899,-1644,1258
33,300.9855679999873,8,2702,-2671,-880,942,-1638,1224
34,309.96743599985166,8,2794,-2797,-858,1003,-1699,1198
35,318.83130500000334,8,2781,-2999,-762,1019,-1750,1164
36,327.65217499991195,8,2798,-3179,-712,975,-1766,1095
37,336.504044999856,8,2846,-3368,-719,875,-1744,1022
38,345.3199149998909,8,2919,-3444,-776,784,-1659,945
39,354.3407820000084,9,3051,-3464,-807,719,-1575,867
40,363.1816519998665,8,3170,-3424,-819,736,-1482,800
41,372.1845200000189,9,3298,-3336,-733,790,-1390,727
42,381.02738899988253,8,3446,-3313,-562,843,-1309,673
43,389.91425799986246,8,3636,-3250,-308,856,-1245,591
44,398.8081279999278,8,3840,-3134,-218,852,-1167,508
45,407.57499799997277,8,4146,-2976,-264,869,-1107,434
46,416.465867999932,8,4498,-2790,-364,965,-991,362
47,425.2787379998608,8,4881,-2520,-310,1023,-830,330
48,434.0446090000114,8,5581,-2333,-324,768,-568,354
49,442.8154800000357,8,5746,-2114,-369,864,-54,410
50,451.64935000002515,8,6333,-1943,-487,706,-80,463
51,460.4802199999085,8,6825,-1599,-572,535,110,568
52,469.34208899983787,8,7580,-1285,-899,338,167,762
53,478.132960000039,8,7773,-914,-1432,146,113,932
54,487.03682899986234,8,8512,-1050,-2084,-162,93,1169
55,495.8316989998366,8,8825,-1483,-2811,-645,329,1422
56,504.66156899983616,8,9310,-1844,-3406,-1350,742,1644
57,513.5354379999626,8,9823,-2148,-4059,-2455,1206,1849
58,522.3703079998359,8,10402,-2185,-4697,-3674,2003,2015
59,531.2771769999927,8,10679,-2043,-5899,-4945,2426,2123
60,540.1710459998412,8,10694,-1191,-7301,-5920,2889,2102
61,549.1009149998263,8,10048,-111,-9731,-6364,3287,1977
62,557.8987849999066,8,9944,2464,-13124,-5085,3798,1622
63,566.7776549998962,8,9551,3339,-14623,-2543,3975,1379
64,575.7405229999222,8,9908,4252,-13319,-703,4749,1864
65,584.6883909998724,8,9918,4644,-11496,-1269,5708,2897
66,593.5782599999584,8,8356,3895,-11215,-2436,6391,3831
67,602.4021299999731,8,5683,1601,-14529,-4537,6562,3137
68,611.3099990000137,8,4402,1643,-17011,-6278,7159,1000
69,620.1338690000284,8,7172,4875,-18778,-6256,6603,-1077
70,628.7637420000465,8,8848,10340,-20290,-5984,4939,-1887
71,637.6256109999758,8,8727,15765,-24264,-6002,4244,-1131
72,646.44948199998,8,7926,19599,-31606,-5772,4259,1450
73,655.323350999879,8,4246,21784,-32764,-4462,4886,4666
74,664.2342200000257,8,-507,19756,-32764,-2792,6605,7695
75,673.0990889998338,8,-6092,16096,-32764,-1727,7607,10256
76,682.1189559998402,9,-13061,11529,-32508,-398,8704,11302
77,690.9518259999459,8,-20998,6870,-27863,872,9618,11728
78,699.9626939998507,9,-26445,2313,-22878,1650,9986,11686
79,708.771564000017,8,-30560,-236,-15846,2335,9988,10366
80,717.5984339999104,8,-32162,-1655,-10264,2467,9764,8865
81,726.4843030000065,8,-31365,-1925,-6013,1663,9246,7407
82,735.2931739999349,8,-29473,-1634,-2315,1045,8150,6242
83,744.1470429998844,8,-27182,-2668,-456,727,6953,5550
84,753.0329119999806,8,-24986,-2309,1975,691,5563,4678
85,761.7757839998376,8,-22841,-2688,3200,1113,4378,4260
86,770.6656529999236,8,-21008,-3928,3897,1530,2818,3574
87,779.4855229999484,8,-19816,-5091,3971,1305,1941,2615
88,788.2563939999727,8,-18762,-5045,3862,1113,859,1302
89,797.1402629998465,8,-17570,-4851,3400,725,142,274
90,805.8241349999662,8,-16112,-4131,2651,326,-429,-569
91,814.613005999945,8,-14835,-2551,1778,136,-907,-1123
92,823.4698750000007,8,-12891,-1712,1031,169,-1341,-1173
93,832.2817460000351,8,-11319,-1156,459,188,-1774,-908
94,841.1576149999291,8,-9766,-1046,-121,316,-2085,-452
95,850.0014849998934,8,-9106,-1435,-213,443,-2344,-140
96,858.8043549998474,8,-8359,-2282,-242,372,-2583,11
97,867.6962239999284,8,-7872,-2848,-342,247,-2959,-47
98,876.5580939998472,8,-7435,-3114,-836,176,-3343,-335
99,885.4709629999888,8,-7129,-3283,-1348,143,-3702,-511
100,894.3198319998373,8,-6813,-3355,-2098,155,-4307,-625
101,903.1807019998723,8,-6723,-3418,-3465,299,-4417,-632
102,912.115569999969,8,-6535,-3724,-4134,458,-4583,-546
103,920.9804399999939,8,-6289,-4240,-4791,551,-4648,-452
104,929.8853089999284,8,-5923,-4871,-5642,717,-4712,-468
105,938.786177999873,8,-5522,-5545,-6368,986,-4808,-498
106,947.4080509999112,8,-5154,-5934,-6323,1244,-4865,-468
107,956.411917999958,9,-4769,-6327,-6222,1433,-4892,-540
108,965.3007869999328,8,-4220,-6687,-5725,1611,-4931,-724
109,974.2666549998376,8,-3690,-7205,-5239,1733,-5218,-1272
110,983.1885239998428,8,-2960,-7432,-5319,1913,-5690,-1484
111,992.1173919999546,8,-2399,-7534,-6104,2130,-6169,-1858
112,1001.0772599998745,8,-1864,-7419,-7205,2493,-6504,-2173
113,1009.9921290000111,8,-1171,-7042,-8625,2854,-6803,-2344
114,1018.8659989998996,8,-185,-6907,-9468,3114,-6777,-2403
115,1027.7148679999755,8,759,-7092,-9824,3068,-6562,-2535
116,1036.586737999869,8,1324,-6923,-9481,2660,-6245,-3062
117,1045.4106079998837,8,1931,-6880,-8943,1997,-6004,-3201
118,1054.3624759998238,8,2261,-6415,-8521,1263,-5992,-3679
119,1063.1573470000149,8,2400,-5286,-8765,758,-6245,-4047
120,1072.0782149999195,8,2047,-3401,-9271,822,-6491,-4827
121,1080.9400849998383,8,2097,-2042,-9491,955,-5920,-5187
122,1089.8149539998485,8,2763,-600,-9372,871,-4768,-5519
123,1098.7038229998234,8,3472,728,-8313,323,-3183,-5228
124,1107.4426949999179,8,3999,1859,-7079,9,-2304,-4795
125,1116.3405639999837,8,4487,2301,-5197,-338,-1320,-4465
126,1125.1504340000338,8,4697,2225,-3818,-605,-746,-4119
127,1133.9843040000233,8,4827,2282,-2292,-857,-410,-3959
128,1142.881172999978,8,5050,2071,-1228,-996,-295,-3766
129,1151.7180429998461,8,5396,2518,-512,-888,-244,-3519
130,1160.617911999907,8,5510,2649,639,-295,-152,-3166
131,1169.878775999905,9,5847,2577,1556,-50,-121,-3018
132,1178.795644000047,8,5903,2804,2322,334,-443,-2904
133,1187.7145129999462,8,6091,3188,3240,636,-783,-2754
134,1196.510384000021,8,6257,3501,3583,770,-986,-2553
135,1205.3702529999555,8,6505,3729,3930,837,-1084,-2300
136,1214.3111220000264,8,6727,3766,4096,832,-1247,-1973
137,1223.1459919998997,8,6725,3653,4714,774,-1450,-1558
138,1232.092859999966,8,7326,2946,4609,708,-1707,-1223
139,1241.0047289999966,8,6674,2396,4176,-165,-1645,-963
140,1249.9505969999518,8,6312,1725,3798,-842,-1914,-757
141,1258.792466999921,8,6308,1510,3098,-1275,-1637,-689
142,1267.6493369999662,8,6084,1103,2302,-1416,-1372,-520
143,1276.5252059998602,8,5826,967,1630,-949,-1148,-451
144,1285.397075999981,8,5433,374,1118,-409,-894,-478
145,1294.1719469999953,8,5030,-42,931,105,-595,-596
146,1303.21081399984,9,4788,-240,902,731,-270,-676
147,1312.135681999962,8,4740,-369,965,697,6,-688
148,1321.0145519999514,8,4703,-491,1267,691,167,-673
149,1329.9954189999426,8,4588,-705,1008,305,172,-588
150,1338.8492889998815,8,4427,-840,703,319,76,-483
151,1347.657159999926,8,4193,-852,233,94,-35,-407
152,1356.508028999997,8,3948,-805,-504,-43,-152,-339
153,1365.3758989999005,8,3626,-913,-822,-116,-177,-333
154,1374.365766999972,8,3294,-969,-1135,-35,-115,-392
155,1383.2716360000177,8,3049,-883,-1312,81,246,-490
156,1392.0705059999818,8,3082,-779,-1391,240,136,-556
157,1400.9013759998652,8,3119,-698,-1142,397,258,-569
158,1409.7562459999153,8,3238,-636,-820,460,359,-522
159,1418.5651159998542,8,3328,-612,-460,391,398,-458
160,1427.386985999874,8,3310,-655,-147,282,333,-395
161,1436.2738559998434,8,3330,-661,31,138,222,-303
162,1445.0437269999838,8,3331,-627,21,-253,82,-171
163,1453.7215989998913,8,3310,-646,-40,-79,-4,-95
164,1462.4194709999756,8,3258,-614,-148,-113,-32,-52
165,1471.4003389999561,8,3329,-572,-147,-66,-50,-27
166,1480.2712079999765,8,3380,-603,-58,41,-32,-16
167,1489.2550759998358,8,3497,-693,89,120,2,13
168,1498.0029470000318,8,3743,-838,266,98,46,49
