,time_ms,delta_ms,aX,aY,aZ,gX,gY,gZ
0,0.0,0,3413,-1226,834,251,107,-721
1,10.457171999860293,10,3362,-1198,907,266,72,-690
2,19.60632300006182,9,3370,-1229,964,262,25,-644
3,28.85247599988361,9,3317,-1246,948,216,4,-613
4,37.9616260001967,9,3297,-1254,883,206,-18,-591
5,47.391781999976956,9,3282,-1248,833,183,-35,-561
6,58.32096299991463,10,3269,-1211,810,210,-49,-551
7,67.39911200020288,9,3324,-1175,798,264,-67,-535
8,76.60126400014633,9,3338,-1146,874,307,-81,-481
9,85.66841399988334,9,3568,-1144,910,315,-73,-420
10,95.09157000002233,9,3328,-1179,957,316,-83,-385
11,104.59372700006497,9,3282,-1258,971,293,-93,-366
12,113.4238730001016,8,3302,-1300,989,283,-108,-334
13,122.27301900020393,8,3328,-1320,1018,272,-110,-306
14,131.09916399980648,8,3374,-1338,1011,231,-121,-284
15,140.0113119998423,8,3426,-1314,991,194,-130,-270
16,148.90545800017208,8,3513,-1033,966,184,-137,-235
17,157.69960399984484,8,3546,-1274,949,192,-125,-195
18,166.57775000021502,8,3563,-1292,927,215,-117,-154
19,175.46189699987735,8,3829,-1332,912,242,-113,-137
20,184.34604399999444,8,3556,-1358,922,246,-101,-121
21,193.28319099986402,8,3542,-1393,934,250,-93,-85
22,202.18133800017313,8,3543,-1384,973,248,-96,-70
23,211.04848499999207,8,3512,-1388,1001,244,-93,-56
24,219.86663000006956,8,3528,-1344,1043,213,-87,-23
25,228.71477599983336,8,3526,-1281,1059,180,-86,19
26,237.5529219998498,8,3492,-1251,1083,153,-70,66
27,246.59507100022893,9,3416,-1225,1106,133,-61,118
28,255.4232160000538,8,3307,-1165,1104,126,-46,164
29,264.3543630001659,8,3208,-1077,1146,125,-42,221
30,273.1845080002131,8,3019,-972,1239,132,-43,300
31,282.0566539999163,8,2808,-791,1341,143,-48,382
32,290.9788010001648,8,2528,-300,1484,150,-57,492
33,299.81694700018124,8,2325,-290,1607,132,-112,658
