,time_ms,delta_ms,aX,aY,aZ,gX,gY,gZ
0,0.0,0,3198,-676,1057,66,-84,29
1,10.495158000139782,10,3221,-666,998,64,-75,92
2,19.670296000185772,9,3302,-649,983,113,-52,161
3,28.848434000337875,9,3387,-636,1017,184,-31,240
4,37.87856899998587,9,3458,-683,1086,277,-11,294
5,47.38471200016647,9,3506,-762,1206,348,-5,373
6,56.64985200019146,9,3480,-822,1336,374,-18,422
7,65.86799000024257,9,3472,-943,1389,370,-50,453
8,75.08612900028311,9,3466,-1009,1416,342,-93,490
9,84.27926700005628,9,3489,-1044,1412,289,-130,528
10,93.4684050002943,9,3509,-1015,1363,246,-163,605
11,105.2305820003312,11,3424,-896,1341,184,-192,657
12,113.9807140002631,8,3403,-695,1259,116,-239,723
13,122.82084700018459,8,3386,-544,1117,60,-270,849
14,131.68498000004547,8,3285,-379,937,36,-297,977
15,140.5601139999817,8,3021,-10,884,29,-316,1136
16,149.48424800013527,8,2681,-71,866,6,-340,1306
17,158.3913819999907,8,2202,112,929,-75,-374,1571
18,167.30351600017457,8,1725,315,970,-183,-424,1798
19,176.1766490003538,8,1355,756,987,-357,-483,2064
20,184.94878100000278,8,1116,648,998,-498,-561,2372
21,193.87891499991383,8,861,685,994,-666,-613,2748
22,202.72504800004754,8,297,648,958,-909,-658,3000
23,211.59918200009997,8,221,610,814,-1193,-737,3214
24,220.50831600017773,8,-8,572,771,-1340,-842,3373
25,229.28244800004904,8,-227,620,851,-1458,-913,3537
26,238.21458200018242,8,-312,741,939,-1560,-959,3686
27,247.00471400001334,8,-453,1007,1019,-1646,-994,3866
28,255.89084800003548,8,-359,816,1188,-1688,-1039,4314
29,264.69298000029085,8,-239,676,1386,-1678,-1078,4273
30,273.401111000112,8,-146,245,1636,-1636,-1129,4577
31,282.2402440001497,8,-186,-362,1847,-1533,-1208,4791
32,291.1263780001718,8,-272,-1397,2028,-1394,-1362,4953
33,299.90651000025537,8,-469,-2352,2093,-1244,-1692,5017
34,308.78164300020217,8,-579,-3537,2330,-1081,-1960,5018
35,317.5507750001998,8,-784,-4613,2698,-1074,-2182,4979
36,326.23490600008154,8,-860,-5714,2495,-1533,-2409,4850
37,335.019038000155,8,-449,-6846,2079,-1496,-2577,4672
38,343.8821710001321,8,62,-7674,1324,-1615,-2709,4553
39,352.7573050000683,8,628,-8626,975,-1287,-2811,4396
40,361.6884390003179,8,1110,-9542,705,-1251,-2988,4191
41,370.5315720003455,8,1877,-10313,517,-864,-3202,3890
42,379.1687020002428,8,2452,-10950,-246,-649,-3545,3500
43,388.13083700006246,8,3187,-11110,-1294,-304,-3667,2883
44,396.96297000000413,8,4238,-11700,-2438,142,-3475,2564
45,405.9951050003292,9,5234,-12687,-3530,753,-2851,2355
46,414.82223799994244,8,5823,-13649,-4558,1252,-2616,2148
47,423.87037400021654,9,6606,-14836,-5430,1058,-2101,1856
48,432.7085069999157,8,6764,-15294,-7130,626,-1378,1409
49,441.6346410002916,8,7564,-14526,-9177,194,-859,623
50,450.4957750000358,8,8335,-12759,-11810,-479,-47,477
51,459.4559090000985,8,9278,-10690,-13891,-1093,1081,343
52,468.28104199994414,8,9162,-9045,-16840,-1372,2067,342
53,477.2121760001937,8,8499,-7124,-20165,-890,2982,86
54,486.06731000018044,8,8901,-5022,-22171,331,3973,-236
55,494.894442000259,8,10288,-2384,-22737,1078,4612,73
56,503.851577000205,8,10361,-530,-23066,1101,5976,510
57,512.6637100001972,8,9697,-183,-24011,291,7375,301
58,521.6728450000119,9,8204,433,-26304,-1026,8640,350
59,530.4969779999738,8,6398,2274,-28302,-870,9274,69
60,539.3271100001584,8,5138,5498,-29282,71,9250,-116
61,548.2072439999683,8,3085,7703,-29690,1620,9318,448
62,557.0373770001424,8,-320,8539,-30589,2804,9977,1148
63,565.9755110000333,8,-5499,8223,-30030,3500,10859,1551
64,574.7916440000154,8,-9630,7253,-27334,3137,12214,1781
65,583.560776000013,8,-13789,6990,-22689,2521,13206,1775
66,592.4699100000907,8,-18475,6460,-17063,1540,12641,1693
