,time_ms,delta_ms,aX,aY,aZ,gX,gY,gZ
0,0.0,0,3538,-1975,905,-280,-255,-766
1,10.09585499991772,10,3589,-1991,846,-272,-219,-594
2,19.138725999937378,9,3678,-1897,814,-257,-170,-642
3,28.865585999938048,9,3858,-1755,872,-279,-121,-632
4,39.54843199994684,10,3978,-1630,876,-293,-103,-579
5,48.92429799997444,9,3980,-1600,912,-249,-100,-265
6,58.15816500012261,9,3908,-1551,832,-175,-94,-492
7,67.56803000007494,9,3845,-1549,776,-36,-81,-470
8,77.02289400003792,9,3761,-1593,770,102,-102,-455
9,86.22876200001883,9,3655,-1638,839,229,-109,-447
10,95.44262899999012,9,3581,-1712,931,272,-85,-458
11,104.45249999997941,9,3467,-1756,1141,214,-65,-474
12,114.14036099995428,9,3367,-1745,1154,82,-26,-464
13,123.04123300009451,8,3347,-1701,1166,-56,-22,-447
14,131.96110500007308,8,3322,-1620,1103,-161,-34,-422
15,140.95897600009266,8,3303,-1585,1035,-198,-42,-395
16,149.79084900005546,8,3342,-1550,945,-197,-47,-375
17,158.83571900008064,9,3427,-1463,813,-177,-63,-345
18,167.6885920001041,8,3607,-1414,729,-155,-81,-309
19,176.658462999967,8,3721,-1445,679,-120,-60,-274
20,185.50833600011174,8,3813,-1426,621,-87,-44,-263
21,194.38420799997402,8,3922,-1405,570,-47,4,-254
22,203.3110800000486,8,4068,-1426,599,-3,71,-237
23,212.16095299996596,8,4139,-1488,657,24,151,-215
24,221.0258249999697,8,4150,-1578,714,64,153,-222
25,229.94669700005943,8,4180,-1680,788,105,123,-248
26,238.87256900002285,8,4176,-1765,778,122,79,-278
27,247.7024419999907,8,4164,-1778,771,115,20,-326
28,256.403316999922,8,4143,-1712,765,85,-8,-368
29,265.26519000003645,8,3846,-1640,697,66,-32,-399
30,274.10006300010537,8,3991,-1626,671,59,-45,-419
31,283.017935000089,8,3773,-1628,617,87,-70,-412
32,291.87180799999624,8,3543,-1595,585,145,-77,-405
33,300.8576780000567,8,3322,-1624,646,193,-68,-395
34,309.709550999969,8,2962,-1295,758,225,-72,-389
35,318.5634240001036,8,2619,-1411,898,208,-79,-382
36,327.5262950000979,8,2289,-1120,1098,169,-138,-352
37,336.3381690001006,8,1985,-890,1319,116,-223,-274
38,345.14504200001284,8,1722,-574,1545,46,-334,-165
39,353.9109160001317,8,1445,-1,1616,-116,-440,10
40,362.7047899999525,8,1224,122,1606,-288,-595,473
41,371.58066300003156,8,975,408,1603,-494,-724,534
42,380.29853700004423,8,744,705,1657,-708,-823,789
43,388.97741300002053,8,415,912,1735,-910,-918,1027
44,397.7572860001146,8,309,1129,1802,-1106,-1029,1269
45,406.5801599999759,8,246,1310,1969,-1117,-1195,1755
46,415.4160329999286,8,382,1364,2555,-899,-1323,1675
47,424.14490700002716,8,958,1407,2981,-508,-1439,1843
48,433.0787789999704,8,1237,1406,3737,265,-1584,2005
49,441.9136520000393,8,1743,1049,5126,963,-1849,2178
50,450.6835259999207,8,2132,1177,6152,1357,-2094,2460
51,459.59839800002555,8,2546,1064,7152,1024,-2425,2947
52,468.39427200006867,8,2445,896,7278,929,-2843,3368
53,477.3201440000321,8,2516,659,6918,340,-3349,4009
54,486.21701599995504,8,2515,311,5594,7,-3702,4338
55,495.0308889999633,8,2834,-176,4154,-139,-3778,4381
56,503.9087620000373,8,3510,-1101,2779,-47,-3707,4574
57,512.7546339999753,8,4040,-1805,1512,134,-3579,4690
58,521.6445070000191,8,4538,-2952,664,345,-3422,4666
59,530.6093780000083,8,5381,-3897,143,13,-3326,4398
60,539.5002499999464,8,6494,-4939,-463,-91,-3157,4212
61,548.354123000081,8,7704,-5534,-1331,-672,-2573,4076
62,557.3019949999889,8,8837,-6012,-2912,-1534,-2226,3963
63,566.1278679999668,8,9798,-6270,-3642,-3153,-1654,3853
64,575.01673999991,8,10204,-6389,-7195,-4546,-709,3703
65,583.934612000121,8,8985,-6309,-15178,-5513,-146,2948
66,592.7834849999272,8,8200,-5515,-22048,-4387,126,1729
67,601.7663560000983,8,8603,-3682,-25349,-875,782,472
68,610.602229000051,8,10086,-514,-24431,2081,2503,-36
69,619.4951009999841,8,11755,1134,-20979,3398,3635,788
70,628.3759739999368,8,11990,2569,-18946,3106,4490,1885
71,637.2828460000619,8,8717,281,-18556,1162,5777,2387
72,646.182718000091,8,5793,-2013,-20161,-995,6959,2282
73,654.9725909999324,8,3797,-3135,-23557,-2563,7416,2121
74,663.8584639999863,8,2762,-345,-26438,-2389,7237,1605
75,672.6433379999435,8,1421,937,-26581,47,7298,1718
76,681.4362110001184,8,-597,1986,-25523,1661,8047,2158
77,690.278084000056,8,-3319,1852,-23990,2817,8453,2653
78,699.0539579999222,8,-6201,1129,-20553,3267,9549,2888
79,707.797833000086,8,-9171,511,-16951,2825,10374,3155
80,716.6737049999483,8,-12431,-406,-14061,1742,10766,2941
