,time_ms,delta_ms,aX,aY,aZ,gX,gY,gZ
0,0.0,0,3038,-553,1006,147,-255,271
1,10.187847999986843,10,2978,-499,885,161,-305,368
2,19.486708999920666,9,2933,-480,951,155,-386,463
3,28.6785719999898,9,2858,-464,1277,135,-510,605
4,38.09643099998539,9,2811,-499,993,94,-614,731
5,47.41529299985814,9,2729,-509,904,82,-739,911
6,58.271130999855814,10,2339,-573,805,73,-850,1080
7,67.50199299995074,9,2408,-632,781,71,-925,1203
8,76.62785699994856,9,2364,-745,515,57,-1016,1326
9,85.79271999997218,9,2330,-750,756,44,-1076,1396
10,95.18058000003293,9,2410,-742,726,43,-1140,1453
11,104.38544299995556,9,2518,-724,687,58,-1199,1525
12,113.54830599998422,9,2658,-736,684,100,-1534,1588
13,122.8021679999074,9,2810,-739,650,108,-1393,1689
14,131.99203099998158,9,2899,-772,595,87,-1498,1789
15,141.07289599996875,9,2901,-850,550,69,-1608,1864
16,151.05874699997912,9,2819,-974,474,70,-1685,1885
17,160.05361299994547,8,2788,-1092,472,101,-1729,1881
18,168.90148099992075,8,2792,-1244,753,154,-1721,1857
19,177.8413479999017,8,2831,-1418,714,502,-1703,1816
20,186.7312150000089,8,2965,-1600,1018,443,-1711,1795
21,195.64608199993927,8,3103,-1844,1350,634,-1728,1776
22,204.59594899989497,8,3256,-2004,1996,808,-1718,1761
23,213.40781799995057,8,3487,-2118,2542,893,-1736,1749
24,222.27468500000214,8,3852,-2157,2970,904,-1818,1761
25,231.21055199999319,8,4065,-2105,3250,826,-2002,1811
26,240.07742000003418,8,4188,-2135,3359,721,-2170,1852
27,248.9912869998534,8,4385,-2171,3200,621,-2323,1863
28,257.8581549998944,8,4806,-2117,2789,589,-2435,1869
29,266.60702399999536,8,5218,-1965,1962,638,-2596,1924
30,275.3438939998887,8,5634,-1876,1320,756,-2700,1991
31,284.1857619998791,8,6346,-1882,649,845,-2714,2063
32,292.98363099997005,8,6824,-1738,-168,861,-2681,2104
33,301.8354989999352,8,7507,-1452,-989,699,-2556,2148
34,310.7143669999459,8,8294,-997,-1828,314,-2420,2222
35,319.5272349998959,8,9458,-524,-2871,-268,-2322,2406
36,328.41910299998744,8,9737,-31,-3878,-1050,-2235,2618
37,337.21897099985654,8,9826,425,-5318,-2018,-2122,2858
38,346.15983799994865,8,9577,797,-7373,-2784,-1751,3146
39,355.06170500002554,8,8817,1088,-8752,-3886,-1083,3428
40,363.84957399991436,8,7973,1119,-10869,-4563,-2,3502
41,372.6674429999548,8,6869,1715,-13999,-4031,553,3176
42,381.5143109998189,8,5588,2507,-17571,-2619,1743,2039
43,390.39917799982504,8,5358,3956,-18446,-11,3017,867
44,399.3020460000025,8,6452,5573,-17455,1603,4222,213
45,408.1589139998414,8,7582,7693,-15256,2343,5330,332
46,417.12577999987843,8,8912,8793,-12130,1847,5854,2000
47,425.9986479999043,8,8935,7876,-10383,-196,5942,3893
48,435.0055129998509,9,6857,5503,-10495,-2387,5890,5522
49,443.8633810000283,8,3888,3870,-12252,-4605,6342,6771
50,452.84224700003506,8,142,2372,-17576,-5457,6731,6415
51,461.73711500000536,8,-1498,3577,-21104,-1937,6579,4706
52,470.6699819998903,8,-540,6354,-21021,1966,5172,3934
53,479.51484999998684,8,-1132,7415,-21186,4478,3951,5780
54,488.55071499997393,9,-3748,6491,-23731,5076,3775,7253
55,497.40458299993406,8,-9195,2242,-25606,4308,5556,8022
56,506.455447999997,9,-15132,-1362,-25100,3033,7909,7557
57,515.3193159999319,8,-18345,-3853,-22884,1770,9490,6806
58,524.2061829999329,8,-20632,-5150,-22028,2038,9750,4572
59,533.0510510000295,8,-21964,-4054,-20461,2556,8656,3157
60,542.0249179999246,8,-25319,-2417,-16745,3136,8252,2773
61,550.9517849998247,8,-27595,-1845,-9414,2907,8986,2729
62,559.9366509998163,8,-28621,-2111,-2158,1964,9576,2437
63,568.7875189998977,8,-26583,-1684,3281,876,9016,1756
64,577.8163840000161,9,-24032,-1764,8377,-66,7998,586
65,586.6152529999908,8,-22215,-2479,10407,-624,6550,-68
66,595.5071199998656,8,-20875,-2399,11575,-688,5156,-610
67,604.3569879998358,8,-19675,-2198,11797,-370,3580,-859
68,613.1278579998707,8,-18947,-1886,11592,-14,2286,-976
69,622.1167229998628,8,-17949,-2022,11464,198,1296,-997
70,630.9015919998728,8,-16701,-2259,10984,195,395,-1043
71,639.8044599998229,8,-15696,-2741,10023,228,-747,-1133
72,648.6083279999093,8,-14635,-2682,8717,274,-1552,-1211
73,657.4731959999554,8,-13533,-2662,7048,177,-2173,-1284
74,666.347063999865,8,-12129,-2544,5357,48,-2683,-1247
75,675.2259319998757,8,-11058,-2782,3806,13,-3155,-1083
76,684.0917989998161,8,-10065,-3061,2215,179,-3673,-858
77,693.0186659999436,8,-9245,-3334,431,361,-4000,-693
78,701.8445349999638,8,-8224,-3777,-1134,523,-4217,-494
79,710.7904009999402,8,-7611,-4577,-2389,649,-4589,-326
80,719.7992669998712,9,-6904,-5111,-3751,664,-4411,-271
81,728.6651350000284,8,-6352,-5877,-4536,717,-4479,-357
82,737.6230009999745,8,-5454,-6546,-5098,738,-4606,-536
83,746.4748689999396,8,-4993,-7055,-6089,873,-4895,-757
84,755.5107349999162,9,-4555,-7419,-7322,1164,-5260,-1242
85,764.3946020000385,8,-3770,-7405,-8067,1727,-5284,-1267
86,773.2764699999279,8,-2616,-7369,-8622,2024,-5211,-1327
87,782.0273390000239,8,-1665,-7671,-8965,2082,-4888,-1350
88,790.9692059999998,8,-733,-7827,-9442,2123,-4980,-1788
89,799.9060729998746,8,194,-8041,-9683,2150,-4987,-2192
90,808.8389389999975,8,646,-7608,-9831,2551,-5586,-2709
91,817.756806000034,8,1099,-7072,-9508,2238,-5566,-3089
92,826.6376740000396,8,1589,-6178,-9169,1752,-5546,-3442
93,835.5565409999599,8,2104,-4794,-9622,1210,-5655,-3847
94,844.3454099999599,8,2313,-2972,-10958,1101,-5864,-4136
95,853.2372769998346,8,2453,-1557,-11532,1419,-5248,-4594
96,862.1471449998808,8,2605,-1342,-11042,1778,-4382,-4492
97,874.1249659999539,11,2661,-670,-9455,2102,-3145,-4528
98,883.0648329999349,8,2556,-481,-7917,2107,-2815,-4565
99,892.0156990000123,8,2643,-332,-6498,2046,-2673,-4612
100,900.8635669999876,8,3083,27,-5392,1601,-2310,-4529
101,909.8484329999792,8,3246,726,-4414,1043,-2515,-4389
102,918.6623020000297,8,3433,718,-3416,360,-2533,-4306
