,time_ms,delta_ms,aX,aY,aZ,gX,gY,gZ
0,0.0,0,3486,-678,665,-44,11,-231
1,10.229841999944256,10,3444,-687,762,-31,9,-235
2,20.386684999948557,10,3434,-621,806,-36,-21,-250
3,29.65054199989936,9,3454,-285,826,-47,-74,-239
4,38.99439699989671,9,3482,-446,778,-63,-112,-193
5,48.13725600001817,9,3502,-422,740,-66,-144,-155
6,57.60010900007728,9,3486,-415,690,-50,-153,-103
7,66.780966999886,9,3474,-420,682,-19,-145,-56
8,76.01182500002324,9,3487,-417,691,-2,-123,246
9,85.18868300006943,9,3436,-450,748,21,-104,37
10,94.44654000003538,9,3384,-475,795,21,-94,71
11,103.97139199994854,9,3362,-524,825,31,-104,90
12,113.2752480000363,9,3372,-542,832,49,-124,100
13,122.19111099989277,8,3398,-560,850,75,-132,113
14,131.07197299996187,8,3406,-583,867,85,-131,153
15,139.98983500005124,8,3383,-535,877,94,-122,183
16,148.80569899992224,8,3382,-465,899,130,-112,233
17,157.78756000008798,8,3341,-506,924,151,-117,315
18,166.60842400006004,8,3313,-519,925,167,-124,413
19,175.45028699987597,8,3310,-583,932,174,-127,487
20,184.34414900002594,8,3295,-637,919,176,-142,559
21,193.25501200000872,8,3282,-719,936,157,-162,621
22,202.18187299997226,8,3260,-740,947,129,-187,700
23,211.03973599997516,8,3189,-759,938,49,-211,766
24,219.93059900000844,8,2996,-725,984,2,-242,820
25,228.81146200006697,8,2791,-653,1056,-45,-276,910
26,238.19031700008964,9,2549,-512,1201,-69,-309,1001
27,247.2541760000695,9,2194,-53,1414,-63,-365,1114
28,256.104040000082,8,1969,-7,2023,-53,-389,1310
29,265.0259019999339,8,1902,274,2284,-33,-440,1546
30,273.8607649998812,8,1891,751,2790,-106,-581,1858
31,282.62162900000476,8,1786,595,3403,-297,-794,2189
32,291.6324899999836,9,1649,576,3916,-597,-1146,2492
33,300.43835399987984,8,1449,628,4144,-887,-1472,2757
34,309.3452159998833,8,1309,713,4239,-906,-1730,2855
35,318.20107899989125,8,1408,837,4516,-591,-1864,2934
36,327.10794199988413,8,1649,997,4943,-2,-1935,3031
37,335.8878060000734,8,1986,1207,5926,581,-2060,3219
38,344.7276689998944,8,2159,1026,6507,1212,-2265,3509
39,353.5695319999377,8,2497,740,6828,1155,-2642,3757
40,362.2023989998979,8,2822,19,6513,1057,-3123,3937
