,time_ms,delta_ms,aX,aY,aZ,gX,gY,gZ
0,0.0,0,3001,-1204,672,413,132,63
1,10.321853000050396,10,2999,-1514,718,469,116,100
2,19.412722999959442,9,2998,-1417,753,462,66,134
3,28.577593000136403,9,3046,-1542,822,454,30,167
4,37.67146300015156,9,3144,-1622,884,370,9,181
5,47.10632800015446,9,3243,-1682,908,297,-12,198
6,56.305197000028784,9,3323,-1672,901,189,-24,210
7,65.46206600000914,9,3354,-1645,866,94,-45,214
8,74.66693500009569,9,3361,-1613,817,38,-57,220
9,83.84680400013167,9,3339,-1515,787,10,-72,230
10,93.12967200003186,9,3072,-1450,702,-5,-98,248
11,102.31554100005269,9,3265,-1433,605,34,-102,250
12,111.53940899998815,9,3269,-1418,596,108,-102,245
13,120.43828200012285,8,3258,-1364,646,198,-108,248
14,130.02114500000062,9,3297,-1287,719,257,-120,261
15,139.28901300005236,9,3281,-1226,824,274,-132,288
16,148.44088300014846,9,3276,-1150,827,246,-146,300
17,157.72575000005418,9,3233,-1146,832,204,-183,347
18,166.73362200003794,9,3210,-1133,815,154,-232,381
19,176.55748200013477,9,3193,-1133,754,138,-262,429
20,185.44935500017345,8,3195,-1103,722,131,-300,473
21,194.41322700004093,8,3244,-1133,699,122,-311,519
22,203.29710000009982,8,3316,-1227,647,113,-300,559
23,213.18895900003554,9,3459,-1359,641,113,-304,589
24,222.1448310001506,8,3595,-1441,638,96,-266,602
25,230.8317070001067,8,3766,-1576,665,101,-253,610
26,239.6635810000589,8,3908,-1670,788,117,-219,591
27,248.4614560000864,8,4131,-1744,883,148,-192,551
28,257.5463260000106,9,4315,-1826,959,182,-187,505
29,266.4621989999887,8,4483,-1860,1030,228,-211,475
30,275.297073000047,8,4587,-1870,1013,287,-249,456
31,284.0519480000694,8,4684,-1931,1003,388,-283,435
32,293.00082100007785,8,4683,-1980,1002,458,-311,417
33,301.76169600008507,8,4665,-2055,990,538,-299,396
34,310.53657100005694,8,4537,-2172,966,583,-272,367
35,319.39844400017137,8,4439,-2206,992,573,-252,339
