,time_ms,delta_ms,aX,aY,aZ,gX,gY,gZ
0,0.0,0,3180,-1846,-446,-116,-157,30
1,11.785181000050216,11,3110,-1894,-429,-153,-157,59
2,20.906319999994594,9,3039,-1885,-400,-182,-156,72
3,30.051460999857227,9,3002,-1858,-334,-228,-141,72
4,39.24760099971536,9,3010,-1750,-245,-292,-132,67
5,48.658746000000974,9,3134,-1583,-185,-374,-139,93
6,57.86488700005066,9,3227,-1380,-175,-445,-172,176
7,67.06502799988812,9,3271,-1267,-173,-511,-182,289
8,77.50918800002182,10,3293,-1181,-293,-604,-194,389
9,86.79232999975284,9,3264,-1219,-453,-681,-216,745
10,96.05847200009521,9,3179,-1301,-605,-718,-233,596
11,105.84662199971717,9,3125,-1374,-710,-762,-230,666
12,115.00776299999416,9,3054,-1464,-846,-792,-227,728
13,123.90689899984864,8,2912,-1510,-896,-786,-226,769
14,132.71103399983986,8,2737,-1508,-884,-778,-223,783
15,141.6761709997445,8,2513,-1510,-537,-767,-201,775
16,150.53130699971007,8,2358,-1420,-487,-798,-155,782
17,159.35244199999943,8,2233,-1195,-134,-910,-114,804
18,168.2225780000408,8,2148,-1112,168,-1026,-67,867
19,177.1147149997887,8,2212,-933,399,-1120,-88,1014
20,186.05685200009248,8,2200,-1040,652,-1064,-127,1191
21,194.93298799989134,8,1969,-1210,844,-877,-212,1344
22,204.3471319998389,9,1681,-1576,1174,-602,-366,1387
23,213.32826999969257,8,1394,-1921,1581,-255,-515,1338
24,222.27740700009235,8,1069,-2193,2087,121,-703,1232
25,231.05054100005873,8,868,-2565,2805,394,-983,1095
26,239.9016770000344,8,1143,-2724,3153,600,-1174,1079
27,248.86181400006535,8,1389,-2770,3799,628,-1341,1228
28,257.6739490000364,8,1616,-2786,4034,398,-1783,1415
29,266.4500840000983,8,1684,-2890,4110,169,-1771,1607
30,275.2382180001405,8,1640,-3108,4065,-120,-1962,2023
31,283.78234899992094,8,1560,-3233,3722,-349,-2194,1873
32,292.62748500013913,8,1539,-3260,3402,-753,-2442,1920
33,301.4186199998221,8,1608,-3235,3071,-632,-2680,2011
34,310.34175600007075,8,1685,-3200,2377,-755,-3046,2136
35,319.14789099982954,8,1927,-3008,1912,-899,-3303,2547
36,327.9880269997193,8,2526,-2906,1297,-1114,-3517,2571
37,336.82016200009457,8,2691,-2832,516,-1475,-3626,2825
38,345.6802979999338,8,3223,-2949,-118,-1816,-3603,3320
39,354.5784339999045,8,3296,-3554,-624,-2184,-3574,3569
40,363.4095699999307,8,3180,-4282,-1333,-2760,-3657,3491
41,372.26770600000236,8,2982,-5167,-2085,-2709,-4072,3456
42,381.14884200012966,8,2240,-6683,-2978,-2879,-4015,2915
43,390.0049769999896,8,1492,-7776,-4662,-3035,-4203,2376
44,398.8091119999808,8,1205,-8249,-7287,-3218,-4130,1691
45,407.84125099980884,9,1882,-8461,-10031,-2882,-3830,913
46,416.75638700007767,8,3005,-8200,-12360,-2272,-3290,231
47,425.6095229998209,8,4415,-7652,-14203,-1098,-2200,-498
48,434.6736620000229,9,6529,-6055,-14374,314,-1069,-715
49,443.5947990000386,8,8329,-3615,-13300,818,423,-696
50,452.6259369999934,9,10026,-1880,-11639,483,1616,-225
51,461.2780699999348,8,11273,-221,-10541,-544,2620,744
52,470.1392060001126,8,10180,1007,-12159,-2162,3447,1077
53,478.9503409997451,8,8704,2659,-16348,-2320,3537,649
54,487.8024760000699,8,9474,7086,-20044,-717,3075,-104
55,496.78561400014587,8,10556,11242,-20885,1471,3314,277
56,505.6377500000053,8,9332,13261,-22273,2710,4127,1539
57,514.4938849998653,8,5978,13988,-24824,2883,5525,2075
58,523.4250220000831,8,2094,13671,-27050,1873,6822,2315
59,532.3021579997658,8,-384,14293,-28621,-169,8158,3030
60,541.2022949999482,8,-1852,17564,-29225,-1696,9036,3600
61,550.0184299999091,8,-3680,20018,-30267,-1799,9717,4488
62,558.9145660001122,8,-5900,21947,-30527,-805,9726,6176
63,567.7567019997696,8,-8493,21581,-30734,644,10170,7806
64,576.6178379999474,8,-15127,19229,-29098,3315,10302,8865
65,585.4099719999795,8,-22512,14546,-26756,5089,10785,9394
66,594.2181069999606,8,-29222,8869,-21857,6479,10967,9103
67,603.0992430000879,8,-32764,4578,-13893,7236,10944,8061
68,611.8713779997051,8,-32764,1305,-7870,6326,10881,6688
69,620.6515119997675,8,-32764,-577,-3173,4831,10533,6130
70,629.4796480001423,8,-32764,-3222,729,3875,9627,5864
71,638.3617839996987,8,-32764,-5370,6480,3769,8428,4164
72,647.1779190001143,8,-31436,-6453,11167,3953,6834,2898
73,656.1330559998169,8,-26922,-6615,12923,3570,5240,1399
74,664.9181909997424,8,-24357,-4932,12681,2462,2724,-1
75,673.7123259999862,8,-21587,-3792,11268,1470,645,-1273
76,682.5694609997299,8,-19126,-2025,8901,801,-779,-1604
77,691.4405970001098,8,-16234,-136,6658,26,-1243,-1929
78,700.3547340000296,8,-13990,656,5074,-69,-1328,-1837
79,709.1988699999092,8,-11967,567,4319,-502,-1568,-1479
80,718.1610069997078,8,-10065,207,3005,-1043,-1872,-995
81,727.0801439999559,8,-8340,-657,1495,-1183,-2288,-733
82,736.0452809998606,8,-6997,-1308,457,-750,-2651,-539
83,744.9194169998918,8,-5761,-2006,-423,-363,-2917,-249
84,753.8125529999888,8,-4865,-2791,-1272,5,-3218,200
