,time_ms,delta_ms,aX,aY,aZ,gX,gY,gZ
0,0.0,0,3357,-1418,349,356,115,-969
1,10.115119999682065,10,3317,-1380,379,396,95,-940
2,19.540232000053948,9,3312,-1255,416,425,79,-872
3,28.72834099980537,9,3578,-1186,419,421,63,-809
4,38.54445799970563,9,3358,-1136,429,391,46,-724
5,48.7465789997259,10,3381,-1188,402,368,51,-641
6,57.89668799980063,9,3357,-1140,350,345,48,-583
7,66.99179599991112,9,3316,-1213,355,358,55,-530
8,76.4949079998587,9,3078,-1309,373,372,59,-504
9,85.71801800007961,9,3342,-1317,387,386,57,-475
10,94.99012800006312,9,3376,-1315,436,409,38,-445
11,104.40324000001056,9,3374,-1355,483,403,20,-408
12,113.48634799969659,9,3383,-1365,517,372,18,-362
13,125.4714899996543,11,3363,-1351,534,329,20,-325
14,134.22459399998843,8,3370,-1303,526,276,22,-289
15,143.0106979996708,8,3345,-1280,480,231,27,-245
16,151.88580399990315,8,3318,-1258,440,204,35,-203
17,160.7069080000656,8,3318,-1194,449,192,47,-165
18,169.5930139999291,8,3284,-1177,418,189,49,-117
19,178.43411900003048,8,3259,-1169,443,201,62,-61
20,187.24122399999032,8,3240,-1124,456,194,63,-45
21,196.1313289998543,8,3270,-1064,487,231,56,-35
22,204.9714340000719,8,3269,-1045,555,272,29,254
23,213.88453999998092,8,3252,-1043,613,304,22,46
24,222.7836459996979,8,3184,-1044,692,327,11,81
25,231.67975099977411,8,2992,-1056,742,353,-4,127
26,240.60985699998128,8,2783,-1060,837,345,-16,186
27,249.5109629999206,8,2570,-1000,981,341,-32,272
28,258.36306799965314,8,2284,-906,1079,311,-65,360
29,267.22217299993645,8,1942,-516,1168,215,-103,458
30,276.0782779996589,8,1671,-517,1525,137,-167,597
31,284.97138400007316,8,1425,-315,1355,17,-220,821
32,294.33449499993003,9,1161,-66,1518,-144,-292,1067
33,303.200600999844,8,948,276,1678,-324,-413,1359
34,312.1397069999148,8,719,394,1813,-553,-536,1758
35,321.08581300008154,8,498,487,1944,-813,-682,2068
36,329.8479169998245,8,173,515,1991,-1195,-869,2351
37,338.67802199984,8,-53,526,2301,-1501,-1140,2613
38,347.54312699988077,8,-207,521,2081,-1803,-1388,2899
39,356.50623399988035,8,-404,508,2093,-2285,-1688,3098
40,365.41633899969383,8,-402,508,2092,-2229,-2246,3285
41,374.265443999775,8,-331,543,2156,-2261,-2321,3501
42,382.9585479998059,8,-200,517,2269,-2261,-2611,3803
43,391.8866539997907,8,36,434,2329,-2149,-2941,4093
44,400.69075799965503,8,168,226,2390,-1924,-3566,4328
45,409.588863999943,8,59,-259,2462,-1710,-3648,4522
46,418.3859679997113,8,-98,-1025,2528,-1456,-4029,4596
47,427.45407599977625,9,-396,-1650,2348,-1177,-4301,4553
48,436.20317999966574,8,-469,-2325,2062,-551,-4529,4473
49,444.92928399995435,8,-286,-2896,1904,-122,-4664,4395
50,453.69738799990955,8,274,-3537,1775,446,-4710,4368
51,462.5804929996775,8,839,-4273,1792,1208,-4664,4485
52,471.3995980000618,8,1481,-5095,1777,1241,-4604,4611
53,480.2997039996626,8,1896,-6329,1578,1252,-4537,4713
54,489.1528089997337,8,2222,-7991,1186,1060,-4441,4756
55,498.1509159997586,8,2469,-10289,61,761,-4287,4490
56,507.01702099968315,8,2603,-12657,-1444,699,-3849,4048
57,516.0381279997637,9,2980,-15110,-3077,855,-3616,3230
58,524.9842339999304,8,3504,-16688,-5467,1112,-3470,2497
59,533.9373409997279,8,4335,-17542,-7137,1451,-3066,1741
60,542.8504459996475,8,5670,-17385,-9155,1683,-2215,931
61,551.7875529999401,8,7176,-16588,-11235,1710,-1354,243
62,560.7366589997582,8,8471,-16050,-12160,1301,-322,-191
63,569.6817650000412,8,9445,-15709,-13373,1267,935,-340
64,578.5668710000209,8,9225,-15523,-14541,874,1776,-739
65,587.6029779997225,9,7912,-16355,-17150,908,1878,-1213
66,596.4560829997936,8,6099,-15466,-19082,1387,1762,-2446
67,605.4111889998239,8,5146,-12751,-20844,1854,1936,-3518
68,614.320294999743,8,4706,-9860,-22293,1735,2543,-4342
69,623.2064010000613,8,3411,-7456,-23651,1070,3507,-4252
70,632.0935059998192,8,924,-5892,-25483,-483,4768,-4037
71,641.088612999738,8,-2181,-3767,-27472,-1513,6212,-3846
72,649.9507179996726,8,-4741,-985,-30542,-3053,7012,-3597
73,659.0108259997578,9,-6796,1136,-31374,-3013,8108,-3546
74,667.8619310000613,8,-8422,3646,-31843,-2773,8708,-2796
75,676.887037999677,9,-10436,5298,-32133,-1940,9800,-1504
76,685.7311429998845,8,-13396,5577,-30906,-1267,10774,-349
77,694.6662489999653,8,-18398,5676,-28395,-636,11829,917
78,703.5463550000713,8,-22145,4454,-25402,-216,12953,2188
79,712.4594599999909,8,-26289,1363,-24526,164,12850,3574
