,time_ms,delta_ms,aX,aY,aZ,gX,gY,gZ
0,0.0,0,-2987,-2956,-78,-199,-223,-501
1,10.139907999928255,10,-2990,-2920,-88,-234,-273,-500
2,19.168825000178913,9,-2992,-2899,-138,-236,-327,-501
3,28.419741000107024,9,-3011,-2868,-174,-246,-353,-493
4,37.509658000089985,9,-3066,-2847,-232,-241,-372,-472
5,49.45554899995841,11,-3105,-2858,-263,-231,-372,-440
6,58.560466000017186,9,-3123,-2864,-318,-234,-357,-407
7,67.97038100012287,9,-3104,-2871,-311,-227,-326,-383
8,77.13929700003064,9,-3084,-2871,-321,-219,-281,-358
9,86.84620899975926,9,-3087,-2861,-320,-216,-258,-330
10,95.90112600017164,9,-3066,-2862,-315,-206,-225,-306
11,105.7010370000171,9,-3291,-2945,-292,-196,-204,-268
12,114.67395499994382,8,-3032,-2997,-264,-188,-189,-216
13,123.53887400013264,8,-3028,-3072,-320,-202,-160,-218
14,132.52579199979664,8,-3014,-2923,-345,-197,-131,-180
15,141.24971299997924,8,-2988,-2916,-269,-188,-101,-164
16,150.11763199981942,8,-2986,-2960,-278,-176,-62,-153
17,158.98055099978592,8,-2941,-3041,-226,-152,-23,-166
18,167.88246999976764,8,-2909,-3015,-172,-138,15,-212
19,176.93138799995722,9,-2922,-3006,-132,-125,20,-240
20,185.815306999757,8,-2919,-2989,-123,-133,18,-244
21,194.75722500010306,8,-2887,-2972,-96,-154,7,-246
22,203.65814399974624,8,-2863,-2964,-104,-196,-12,-226
23,212.5900629998796,8,-2863,-2918,-96,-233,-38,-195
24,221.49598099986179,8,-2843,-2860,-93,-280,-50,-187
25,230.47790000009627,8,-2830,-2792,-60,-288,-37,-180
26,239.33481899985054,8,-2829,-2731,-27,-3,-12,-161
27,248.3567369999946,9,-2835,-2723,-40,-234,3,-109
28,257.17365599984987,8,-2820,-2738,12,-196,24,-34
29,266.99456699998336,9,-2768,-2670,175,-63,140,-26
30,275.931485000001,8,-2791,-2556,214,23,241,-37
31,284.8574039999221,8,-2810,-2496,232,83,257,-24
32,293.63532399975156,8,-2821,-2467,300,78,186,28
33,302.5312429999758,8,-3058,-2522,285,32,97,150
34,311.2991630000579,8,-2762,-2582,429,18,21,298
35,320.2530809999189,8,-2804,-2525,341,-31,-31,415
36,329.054000999804,8,-2779,-2596,326,249,-79,563
37,337.8629210001236,8,-2769,-2629,293,36,-76,637
38,346.7428399999335,8,-2790,-2732,260,53,-85,662
39,355.43376099985835,8,-2786,-3069,244,51,-84,658
40,364.52167800007373,9,-2759,-3020,243,43,-121,697
41,373.34059800014074,8,-2786,-3367,229,45,-153,779
42,382.19151700013754,8,-2752,-3143,249,117,-160,718
43,391.13643500013495,8,-2844,-3234,236,157,-126,628
44,399.94135500000993,8,-2848,-3367,176,216,-145,573
45,408.7392749997889,8,-2864,-3434,109,507,-152,540
46,417.68419399977574,8,-2956,-3477,63,272,-172,518
47,426.475112999924,8,-2988,-3565,-252,279,-206,502
48,435.5610309999065,9,-2979,-3672,-50,250,-223,480
49,444.4099500001357,8,-2965,-3759,-90,237,-220,449
50,453.36786799998663,8,-2960,-3781,-129,223,-230,392
51,462.21178799987683,8,-2980,-3765,196,133,-370,319
52,471.16570599973784,8,-2920,-4095,-174,61,-294,204
53,480.1516239999728,8,-3066,-3748,-221,74,-130,64
54,489.0325430001212,8,-2889,-3810,-196,13,-213,-11
55,497.87146300013774,8,-2737,-3668,-29,-57,-211,-109
56,506.87038099977144,8,-2312,-3512,-343,-173,-129,-585
57,515.7653000001119,8,-2382,-4320,-463,-200,-76,-1011
58,524.7102180001093,8,-2831,-4310,-158,-24,-200,-1325
59,533.6311370001567,8,-2692,-3551,-32,41,-124,-712
60,542.5790549998055,8,-2470,-3449,-166,87,156,11
61,551.5269739998985,8,-2541,-3675,-106,256,288,213
62,560.4228930001227,8,-2334,-3785,-9,400,310,219
63,569.2648119998012,8,-2371,-3633,-78,479,351,34
64,578.2087309999042,8,-2332,-3763,0,481,350,-232
65,587.0806499997343,8,-2243,-3751,-138,562,321,-582
66,595.8795699998518,8,-2320,-3275,213,321,360,-991
67,604.7824880001826,8,-2195,-3945,175,499,374,-840
68,613.5744079997494,8,-2381,-3443,88,461,432,-903
