,time_ms,delta_ms,aX,aY,aZ,gX,gY,gZ
0,0.0,0,3255,-1781,-464,-511,-221,258
1,10.674903000108316,10,3327,-1840,-451,-469,-172,213
2,19.728820999716845,9,3392,-1745,-357,-427,-152,166
3,28.90473799971005,9,3507,-1579,-288,-384,-165,193
4,38.038656000026094,9,3577,-1794,-264,-379,-197,233
5,47.48156999994535,9,3663,-2039,-286,-380,-230,285
6,56.73548599997957,9,3695,-1863,-368,-360,-253,337
7,66.00840200007951,9,3701,-2003,-487,-338,-239,354
8,75.21931900009804,9,3765,-2148,-528,-278,-166,361
9,84.50423399972351,9,3734,-2283,-542,-235,-104,356
10,93.72415100006037,9,3807,-2329,-505,-186,-37,337
11,103.36606400005621,9,3848,-2342,-447,-183,22,327
12,112.20798299973467,8,3865,-2327,-401,-203,60,338
13,121.17690200011566,8,3850,-2320,-433,-223,72,350
14,130.09482100005698,8,3849,-2349,-408,-252,85,358
15,139.05474000011964,8,3816,-2298,-440,-270,111,357
16,147.89565999990373,8,3816,-2266,-486,-290,151,384
17,156.76357999973334,8,3736,-2551,-509,-282,214,426
18,166.3634930000626,9,3725,-2380,-508,-3,297,401
19,175.2744119999079,8,3686,-2443,-459,-217,407,323
20,185.50531899973066,10,3672,-2443,-414,-184,467,274
21,194.2472400000952,8,3666,-2369,-399,-169,502,243
22,203.1831589997637,8,3652,-2370,-410,-155,511,233
23,212.1640780001144,8,3668,-2352,-383,-162,525,218
24,220.84499899983712,8,3654,-2324,-428,-170,526,215
25,229.80991799977346,8,3595,-2285,-434,-180,548,204
26,238.76883699995233,8,3613,-2283,-407,-172,584,204
27,247.69275600010587,8,3331,-2288,-343,-167,604,197
28,256.5906750000977,8,3572,-2311,-302,-135,614,166
29,265.5695939997713,8,3579,-2328,-214,-110,629,126
30,274.43451299996013,8,3571,-2334,-146,-64,621,84
31,283.4544319998713,9,3839,-2381,-42,-29,610,54
32,292.35435100008544,8,3648,-2472,53,25,582,83
33,301.17927099990993,8,3605,-2245,148,38,528,32
34,309.9681909998253,8,3646,-2286,208,46,456,45
35,318.79011099999843,8,3617,-2269,205,62,346,64
36,327.63803099987854,8,3594,-2395,140,32,1,60
37,336.47195100002136,8,3545,-2489,71,8,174,21
38,345.22987199989075,8,3525,-2607,-1,-10,111,-52
39,354.30978900012633,9,3495,-2727,-51,-11,69,-134
40,363.2237090000672,8,3494,-2772,-73,11,25,-201
41,372.06062899986136,8,3503,-2735,-79,9,-29,-269
42,380.9175480000704,8,3421,-2748,-117,-12,-107,-320
43,389.8734669996884,8,3396,-2702,-145,-45,-171,-359
44,398.72938700000304,8,3370,-2671,-197,-115,-231,-399
45,407.66730599989387,8,3338,-2560,-239,-155,-282,-406
46,416.5312259997336,8,3281,-2422,-271,-166,-303,-409
47,425.53314399992814,9,3304,-2392,-283,-187,-315,-397
48,434.42906299969763,8,3239,-2388,-249,-162,-307,-418
49,443.4089819997098,8,3285,-2323,-167,-146,-298,-464
50,452.3789009999746,8,3301,-2268,-97,-128,-319,-486
51,461.259820000123,8,3322,-2136,-42,-118,-370,-518
52,470.1987389998976,8,3378,-2130,-25,-121,-404,-504
53,479.13965799989455,8,3376,-2111,-23,-127,-451,-455
54,488.0495779998455,8,3400,-2027,-51,-142,-491,-439
55,497.0014959999389,8,3413,-2011,-98,-142,-525,-405
56,505.90141599968774,8,3381,-2046,-165,-137,-554,-357
57,514.8653349997403,8,3369,-2068,-259,-144,-554,-346
58,523.8722529998086,9,3317,-2145,-387,-133,-547,-346
59,532.6881729997694,8,3270,-2143,-461,-123,-526,-345
60,541.4370939997752,8,3229,-2197,-487,-113,-470,-346
61,550.3410129999793,8,3220,-2225,-509,-106,-414,-349
62,559.2209329997786,8,3211,-2239,-497,-99,-369,-371
63,568.1848509998417,8,3231,-2207,-429,-111,-327,-402
64,577.0507709999038,8,3243,-2123,-365,-141,-307,-433
65,585.9876899999108,8,3288,-1961,-299,-187,-309,-462
66,594.8366100001294,8,3358,-1763,-286,-234,-336,-432
67,603.7165289999393,8,3426,-1302,-282,-284,-375,-383
68,612.6394489997438,8,3491,-1342,-332,-302,-417,-328
69,621.4973679998366,8,3532,-1273,-438,-303,-445,-241
70,630.3552879999188,8,3570,-1241,-517,-256,-461,-167
71,639.2002079996928,8,3637,-1256,-622,-220,-453,-103
72,648.0131280000023,8,3690,-1242,-696,-158,-437,-47
73,656.9450470001357,8,3745,-1243,-834,-90,-429,13
74,665.7549669998843,8,3786,-1276,-966,-24,-425,68
75,674.636886999906,8,3822,-1354,-1122,71,-408,132
