,time_ms,delta_ms,aX,aY,aZ,gX,gY,gZ
0,0.0,0,-1946,-2745,-6492,778,-685,-734
1,10.075909000079264,10,-1978,-2663,-6620,769,19,-263
2,19.215827000152785,9,-2006,-2642,-6604,735,632,-283
3,28.439744000024803,9,-2052,-2740,-6445,768,1281,-143
4,37.861660000089614,9,-2187,-2910,-6320,914,2004,-57
5,47.12957700030529,9,-2230,-2921,-6078,1115,2790,-54
6,56.350494000071194,9,-2211,-2935,-5766,1206,3149,-58
7,65.65841000019645,9,-2293,-2418,-5195,1187,3808,-63
8,75.01932600007422,9,-1681,-2741,-4773,1106,3874,103
9,84.33024300029501,9,-1584,-2595,-4327,1048,3987,404
10,93.67615900009696,9,-1330,-2389,-4084,954,4126,631
11,102.75607700032197,9,-1200,-2125,-3728,906,4258,912
12,112.67198800032929,9,-1040,-1967,-3161,913,4421,1107
13,121.48190900006739,8,-921,-1945,-3037,952,4527,1306
14,130.45782800008965,8,-830,-2041,-2538,966,4616,1426
15,139.2867490003482,8,-748,-2111,-2200,956,4649,1464
16,148.17866900011722,8,-729,-2711,-1960,911,4578,1498
17,157.02658999998675,8,-687,-2799,-1541,910,4460,1491
18,165.77851100009866,8,-286,-2741,-1525,946,4391,1479
19,174.71543100009512,8,-384,-2655,-1306,1006,4344,1480
20,183.3873529999437,8,-379,-2601,-1126,1091,4241,1509
21,192.75426900003367,9,-386,-2690,-912,1130,4167,1535
22,201.5901899999335,8,-442,-2916,-859,1084,3846,1496
23,210.48311000004105,8,-481,-3055,-818,1096,4037,1398
24,219.3210310001632,8,-524,-2957,-821,1177,4043,1232
25,228.3669500002361,9,-377,-2932,-637,1305,4122,1081
26,237.1778700003233,8,-57,-2918,-377,1414,4208,1032
27,246.07579100029398,8,-137,-3052,-119,1410,4221,1057
28,254.9427110002398,8,-70,-3023,144,1284,4077,1095
29,263.86963100003413,8,-89,-3088,436,1104,3842,1209
30,272.8535500000362,8,-46,-3126,556,862,3572,1325
31,281.78147000016907,8,-91,-3367,636,708,3225,1406
32,290.6793900001503,8,-58,-3751,522,572,3009,1345
