,time_ms,delta_ms,aX,aY,aZ,gX,gY,gZ
0,0.0,0,726,-2445,-1821,1576,1417,-79
1,10.373908000019583,10,636,-2474,-1877,1520,1404,26
2,19.507826999870304,9,630,-2542,-1866,1479,1448,125
3,28.87274399972739,9,600,-2737,-1851,1519,1485,179
4,37.98966299973472,9,573,-2787,-1785,1628,1453,220
5,47.48357800008307,9,618,-2937,-1687,1756,1437,247
6,56.66649699969639,9,604,-3058,-1636,1860,1390,263
7,65.91541499983578,9,598,-3175,-1565,2003,1345,280
8,75.17233199996554,9,559,-3294,-1513,2108,1309,325
9,84.44024999971589,9,589,-3312,-1433,2184,1324,387
10,93.67816799976936,9,545,-3366,-1348,2247,1391,423
11,103.22508299987021,9,550,-3422,-1111,2191,1449,434
12,112.0990049998909,8,620,-3393,-838,1973,1488,447
13,120.90592599997763,8,646,-3383,-612,1677,1459,458
14,129.74284799975067,8,711,-3297,-424,1342,1347,430
15,138.63576899984764,8,696,-3242,-324,1019,1234,395
16,147.44869099968128,8,690,-3107,-345,719,1128,402
17,156.31061199974283,8,667,-2987,-433,422,1053,415
18,165.1375339997685,8,600,-2884,-566,304,993,446
19,173.88545599987992,8,561,-2823,-702,260,1002,765
20,184.59036099966397,10,272,-2774,-825,253,1096,559
21,193.49228200007929,8,488,-2746,-808,320,1175,566
22,202.14020499997787,8,486,-2725,-857,468,1259,563
23,211.02512600009504,8,486,-2748,-839,630,1341,542
24,219.74304900004427,8,457,-2872,-863,806,1397,507
25,228.9469669999562,9,358,-3103,-890,1024,1463,472
26,237.84088799993697,8,344,-3290,-824,1273,1577,386
27,247.12280599987935,9,457,-3409,-598,1356,1730,211
28,256.0237269999561,8,400,-3539,-348,1404,1741,197
29,264.97064699969997,8,653,-3826,-62,1316,1667,257
30,273.81856900001367,8,650,-3657,12,1241,1428,333
31,282.6314909998473,8,637,-3652,6,1171,1227,399
32,291.55041199965126,8,618,-3773,-117,1082,1117,353
33,300.46933199992054,8,536,-3808,-256,1008,1071,248
34,309.47925200007376,9,453,-3748,-317,1018,1095,143
35,318.3821729999181,8,480,-3741,-232,1077,1161,13
36,327.2620949996963,8,534,-3661,4,1224,1245,-39
37,336.0890159997325,8,412,-3478,228,1335,1269,48
38,345.0909359999059,9,402,-3411,396,1409,1281,504
39,353.9258579999114,8,340,-3527,592,1367,1317,448
40,362.9297779998524,9,307,-3554,755,1309,1312,551
41,371.75569999999425,8,337,-3543,1262,1304,1253,642
42,380.6826199997886,8,404,-3629,1489,1325,1174,699
43,389.542542000072,8,449,-3716,1502,1356,1046,690
44,398.4824619997198,8,480,-3816,1607,1317,878,654
45,407.3693830000593,8,452,-3869,1660,1176,641,600
46,416.3513039998179,8,325,-3820,1593,771,446,577
