,time_ms,delta_ms,aX,aY,aZ,gX,gY,gZ
0,0.0,0,3243,-786,174,-240,161,-190
1,10.261902999900485,10,3227,-801,158,-233,130,-137
2,19.58381599979475,9,3244,-826,136,-232,76,-84
3,28.72772899991105,9,3239,-836,134,-249,33,-35
4,38.294639000014286,9,3251,-906,103,-272,-13,-4
5,47.724550000111776,9,3271,-937,76,-284,-56,8
6,57.069462000072235,9,3289,-915,57,-327,-92,11
7,66.35137500006749,9,3295,-884,37,-358,-139,18
8,75.6552869997904,9,3314,-827,41,-389,-170,40
9,84.91319999984626,9,3312,-779,26,-409,-201,89
10,94.15311300017493,9,3289,-725,29,-422,-229,139
11,103.20102700006828,9,3306,-741,5,-403,-247,189
12,112.85593599995991,9,3307,-732,-12,-373,-252,224
13,121.77785199992286,8,3329,-729,6,-320,-244,255
14,130.72476800016375,8,3337,-788,0,-271,-244,304
15,139.62768400006098,8,3371,-834,17,-244,-250,351
16,148.4246009999879,8,3404,-934,43,-215,-258,379
17,158.51950600017517,10,3412,-1026,70,-218,-304,396
18,168.29441400022915,9,3450,-1091,63,-225,-332,402
19,177.18032999982825,8,3472,-1160,41,-231,-373,419
20,185.9812470001998,8,3482,-1201,7,-218,-398,442
21,195.01916199988045,9,3501,-1260,-39,-198,-421,472
22,203.85607900016112,8,3512,-1386,-109,-165,-431,501
23,213.17399100007606,9,3527,-1515,-130,-129,-414,519
24,222.17290600019624,8,3580,-1668,-103,-78,-394,522
25,231.03382299996156,8,3625,-1785,-52,-52,-389,507
26,239.94573900017713,8,3656,-1890,-1,-25,-404,474
27,248.88265400022647,8,3705,-1930,14,-18,-420,435
28,257.8015700000833,8,3781,-1956,2,-25,-443,403
29,266.6384869999092,8,3836,-1955,12,-32,-499,383
30,275.5734030001804,8,3912,-1937,-23,-24,-529,372
31,284.3813200001932,8,3990,-1924,-106,-12,-533,374
32,293.25823599992873,8,4074,-1949,-210,23,-525,380
33,302.1081530000629,8,4116,-2024,-278,85,-483,388
34,310.9370689999196,8,4197,-2093,-323,137,-439,390
35,319.82898600017506,8,4228,-2188,-370,185,-423,379
36,328.66590200001156,8,4248,-2330,-388,225,-394,342
37,337.465820000034,8,4237,-2463,-407,228,-374,16
38,346.2617370000771,8,4217,-2446,-406,232,-370,197
39,355.1216529999692,8,4237,-2338,-445,216,-375,133
40,364.0875689998211,8,4209,-2244,-491,182,-381,109
41,372.88848600019264,8,4142,-2146,-530,174,-361,90
42,381.72040300014487,8,4093,-2035,-572,169,-351,85
43,390.651317999982,8,4028,-1959,-616,164,-335,87
44,399.4522359998882,8,3933,-1905,-660,178,-315,95
45,408.4831499999382,9,3830,-1883,-666,172,-270,69
46,417.3300669999662,8,3833,-1804,-689,206,-222,27
47,426.3199820002228,8,3785,-1689,-660,504,-193,20
48,435.17189900012454,8,3701,-1619,-662,293,-162,20
49,444.1288150001128,8,3652,-1553,-653,330,-121,22
50,452.84573199978695,8,3592,-1498,-635,376,-96,31
51,461.74164900003234,8,3527,-1426,-603,407,-84,46
52,470.62856499996997,8,3472,-1667,-200,597,-84,65
53,479.5104810000339,8,3447,-1394,-525,535,-111,87
54,488.46839699990596,8,3392,-1376,-600,485,-78,146
55,497.41631300003064,8,3325,-1379,-562,495,-88,153
56,506.2902290001148,8,3292,-1423,-594,532,-98,184
57,514.9501470000359,8,3267,-1455,-553,531,-104,218
58,523.875063000105,8,3237,-1487,-544,546,-144,260
59,532.7839790002145,8,3240,-1540,-552,272,-175,310
60,541.683895999995,8,3158,-1549,-521,469,-217,315
61,550.618810999822,8,3106,-1584,-540,427,-288,315
62,559.5377270001336,8,3071,-1567,-509,355,-330,306
63,568.4646429999702,8,2989,-1544,-514,310,-400,302
64,577.3325599998316,8,2900,-1503,-545,263,-485,299
65,586.2364760000673,8,2880,-1411,-594,220,-580,311
66,595.1693920001162,8,2881,-1318,-686,164,-679,390
67,604.0223079999123,8,2890,-1286,-759,59,-1014,503
68,612.8762250000364,8,2868,-1302,-872,-40,-833,623
69,621.6911420001452,8,2847,-1313,-1276,-179,-871,695
70,630.6000579997999,8,2836,-1321,-1065,-296,-890,745
71,639.4539739999345,8,2828,-1344,-1191,-375,-924,786
72,648.3438909999677,8,2817,-1495,-1309,-421,-954,816
73,657.220807000158,8,2847,-1680,-1421,-430,-954,811
74,666.1197230000653,8,2957,-1792,-1521,-436,-947,785
75,674.9596399999973,8,3206,-1866,-1523,-483,-922,792
76,683.7975570001618,8,3694,-1975,-1512,-640,-915,850
77,692.7424720001909,8,3982,-2212,-1476,-813,-932,912
78,701.5623890001734,8,4233,-2457,-1441,-948,-912,914
79,710.5703040001572,9,4773,-2994,-1426,-1040,-837,836
80,719.4012210002256,8,5022,-3080,-1391,-1061,-677,711
81,728.3751370000573,8,5512,-3492,-1030,-1061,-560,556
82,737.2190529999898,8,5969,-3766,-1173,-1065,-498,339
83,746.1859690001802,8,6503,-4111,-1105,-1120,-476,175
84,755.1398850000623,8,6716,-4107,-1397,-1235,-469,-58
85,764.1198000001168,8,6839,-4138,-1588,-1383,-431,-398
86,772.9557170000589,8,6748,-3966,-1898,-1456,-315,-642
87,781.8956320002144,8,6531,-3355,-2190,-1361,-169,-827
88,790.7695489998332,8,6240,-3223,-2437,-1154,94,-957
89,799.6304650000639,8,5936,-2852,-2595,-591,389,-1107
