,time_ms,delta_ms,aX,aY,aZ,gX,gY,gZ
0,0.0,0,560,-4292,-1083,38,228,545
1,10.348903999783943,10,621,-4101,-903,-71,-8,516
2,19.631817000117735,9,698,-4545,-920,-82,-56,532
3,28.8987310000266,9,553,-4760,-1117,96,-239,481
4,38.30664399993111,9,338,-4946,-1459,484,-305,274
5,47.60355700000218,9,165,-5255,-1871,784,-213,-25
6,56.82447199978924,9,18,-5548,-2206,1036,-197,-181
7,65.97238699987429,9,5,-5739,-2201,1196,-98,-231
8,75.21230099973764,9,31,-5771,-2137,1203,20,-237
9,84.44421500007593,9,42,-5734,-2068,1083,97,-266
10,93.66012899999987,9,96,-5623,-1850,922,127,-375
11,102.8460439997616,9,42,-5584,-1700,672,114,-475
12,112.48495399968306,9,19,-5567,-1623,413,36,-680
13,121.50986999995439,9,93,-5722,-1507,235,-17,-846
14,130.31878799984042,8,75,-5778,-1686,85,-118,-980
15,139.1697059998478,8,-29,-5921,-1879,-1,-511,-1080
16,148.042624000027,8,-76,-6204,-2520,-4,-305,-1194
17,156.8525419997968,8,-113,-6492,-2554,48,-212,-1315
18,165.64845999982936,8,-43,-6908,-2489,28,253,-1389
19,174.55637700004445,8,-24,-6622,-2188,-60,509,-1482
20,183.21129700007077,8,171,-6140,-1597,-199,521,-1585
21,191.9842150000477,8,220,-5879,-1312,-386,546,-1694
22,200.88713199993435,8,452,-5509,-1377,-624,497,-1743
23,209.76005000011355,8,299,-5028,-1181,-788,434,-1842
24,218.6559669999042,8,294,-5380,-1084,-798,470,-1878
25,227.45488600003227,8,368,-5243,-1476,-815,528,-1877
26,236.30480299971168,8,419,-5212,-1129,-818,597,-1913
27,245.211720000043,8,722,-5427,-1182,-673,820,-1865
28,254.14763699973264,8,908,-5379,-980,-667,878,-1837
29,263.06355399992754,8,1137,-5295,-745,-722,909,-1835
30,271.96847200002594,8,1518,-5154,-671,-737,869,-1814
31,280.90538900005413,8,1329,-4788,-663,-795,522,-1835
32,289.78930599987507,8,1392,-4356,-657,-808,703,-1812
33,298.71322300004977,8,1400,-3996,-721,-523,652,-1729
34,307.59914100008245,8,1341,-3924,-800,-720,630,-1668
35,316.42805799992857,8,1332,-3818,-769,-615,677,-1707
36,325.4319749999013,9,1407,-3496,-639,-513,803,-2047
37,334.40889099983906,8,1465,-3409,-631,-402,844,-1760
38,343.11980999973457,8,1478,-3270,-478,-304,836,-1685
39,352.5337229998513,9,1546,-3127,-259,-315,819,-1654
40,361.3886409998486,8,1736,-3158,-266,-330,766,-1613
41,370.32455700000355,8,1574,-2878,-428,-380,607,-1584
42,379.1774749997785,8,1601,-2782,-346,-359,481,-1453
43,388.2073909999235,9,1589,-2293,-379,-247,487,-1366
44,397.1093079999264,8,1514,-1927,-554,-194,460,-1317
45,406.07122499977777,8,1467,-1528,-643,-232,399,-1360
46,414.9191430001338,8,1452,-1542,-581,-298,391,-1359
47,423.86906000001545,8,1548,-1618,-463,-338,464,-1227
48,432.7079780000531,8,1665,-1701,-311,-361,521,-1025
49,442.09488999968016,9,1716,-1860,-181,-9,440,-789
50,451.5868019998379,9,2046,-1926,-54,-186,392,-679
51,460.33972099985476,8,1836,-1919,-81,-184,343,-634
52,469.14163900009953,8,1859,-1919,-120,-94,4,-588
